"","image","Answer.condition","workerid","Answer.time_in_minutes","audio","rawRT","key","slide_number","slide_type"
"28704","5","any_QUD",355,11.7659666666667,"two.wav","1583","No",58,"trial_2"
"28705","5","any_QUD",355,11.7659666666667,"five.wav","1702","Yes",59,"trial_2"
"28706","2","any_QUD",355,11.7659666666667,"summa.wav","1580","No",60,"trial_2"
"28707","2","any_QUD",355,11.7659666666667,"two.wav","1529","Yes",61,"trial_2"
"28708","8","any_QUD",355,11.7659666666667,"eight.wav","2835","No",62,"trial_2"
"28709","13","any_QUD",355,11.7659666666667,"summa.wav","4004","Late",63,"trial_2"
"28710","13","any_QUD",355,11.7659666666667,"all.wav","3272","Yes",64,"trial_2"
"28711","13","any_QUD",355,11.7659666666667,"ten.wav","4006","Late",65,"trial_2"
"28712","13","any_QUD",355,11.7659666666667,"five.wav","2229","No",66,"trial_2"
"28713","11","any_QUD",355,11.7659666666667,"summa.wav","1637","No",67,"trial_2"
"28714","13","any_QUD",355,11.7659666666667,"all.wav","1659","Yes",68,"trial_2"
"28715","5","any_QUD",355,11.7659666666667,"nine.wav","1639","No",69,"trial_2"
"28716","0","any_QUD",355,11.7659666666667,"summa.wav","1410","No",70,"trial_2"
"28717","2","any_QUD",355,11.7659666666667,"twelve.wav","1638","No",71,"trial_2"
"28718","0","any_QUD",355,11.7659666666667,"all.wav","1514","No",72,"trial_2"
"28719","11","any_QUD",355,11.7659666666667,"eleven.wav","2694","No",73,"trial_2"
"28720","2","any_QUD",355,11.7659666666667,"two.wav","1565","Yes",74,"trial_2"
"28721","13","any_QUD",355,11.7659666666667,"summa.wav","1477","No",75,"trial_2"
"28722","5","any_QUD",355,11.7659666666667,"five.wav","1562","Yes",76,"trial_2"
"28723","8","any_QUD",355,11.7659666666667,"two.wav","1817","No",77,"trial_2"
"28724","2","any_QUD",355,11.7659666666667,"none.wav","1461","No",78,"trial_2"
"28725","13","any_QUD",355,11.7659666666667,"all.wav","1705","Yes",79,"trial_2"
"28726","11","any_QUD",355,11.7659666666667,"all.wav","1545","No",80,"trial_2"
"28727","0","any_QUD",355,11.7659666666667,"none.wav","2054","No",81,"trial_2"
"28728","13","any_QUD",355,11.7659666666667,"summa.wav","1499","No",82,"trial_2"
"28729","8","any_QUD",355,11.7659666666667,"eight.wav","3357","Yes",83,"trial_2"
"28730","Susan","any_QUD",356,10.3833,"","0","Susan",1,"bot_check"
"28731","","any_QUD",356,10.3833,"","0","Four",3,"audio_check"
"28732","","any_QUD",356,10.3833,"","0","Jam",4,"comprehension_check_1"
"28733","13","any_QUD",356,10.3833,"none.wav","2774","No",6,"practice_trial"
"28734","13","any_QUD",356,10.3833,"all.wav","1894","Yes",7,"practice_trial"
"28735","0","any_QUD",356,10.3833,"all.wav","1989","No",8,"practice_trial"
"28736","0","any_QUD",356,10.3833,"none.wav","2023","Yes",9,"practice_trial"
"28737","13","any_QUD",356,10.3833,"summa.wav","2086","Yes",11,"trial_1"
"28738","0","any_QUD",356,10.3833,"none.wav","2094","Yes",12,"trial_1"
"28739","2","any_QUD",356,10.3833,"two.wav","2350","Yes",13,"trial_1"
"28740","8","any_QUD",356,10.3833,"eleven.wav","2110","No",14,"trial_1"
"28741","5","any_QUD",356,10.3833,"four.wav","2256","No",15,"trial_1"
"28742","2","any_QUD",356,10.3833,"all.wav","1912","No",16,"trial_1"
"28743","13","any_QUD",356,10.3833,"all.wav","1841","Yes",17,"trial_1"
"28744","8","any_QUD",356,10.3833,"summa.wav","2137","Yes",18,"trial_1"
"28745","8","any_QUD",356,10.3833,"eight.wav","2009","Yes",19,"trial_1"
"28746","0","any_QUD",356,10.3833,"five.wav","1985","No",20,"trial_1"
"28747","13","any_QUD",356,10.3833,"summa.wav","1983","Yes",21,"trial_1"
"28748","13","any_QUD",356,10.3833,"eight.wav","2327","No",22,"trial_1"
"28749","8","any_QUD",356,10.3833,"none.wav","1945","No",23,"trial_1"
"28750","13","any_QUD",356,10.3833,"all.wav","1896","Yes",24,"trial_1"
"28751","8","any_QUD",356,10.3833,"thirteen.wav","2220","No",25,"trial_1"
"28752","0","any_QUD",356,10.3833,"summa.wav","1885","No",26,"trial_1"
"28753","2","any_QUD",356,10.3833,"two.wav","2032","Yes",27,"trial_1"
"28754","5","any_QUD",356,10.3833,"all.wav","1814","No",28,"trial_1"
"28755","8","any_QUD",356,10.3833,"eight.wav","1748","Yes",29,"trial_1"
"28756","11","any_QUD",356,10.3833,"all.wav","1829","No",30,"trial_1"
"28757","13","any_QUD",356,10.3833,"summa.wav","2664","No",31,"trial_1"
"28758","2","any_QUD",356,10.3833,"two.wav","2110","Yes",32,"trial_1"
"28759","13","any_QUD",356,10.3833,"all.wav","1943","Yes",33,"trial_1"
"28760","5","any_QUD",356,10.3833,"five.wav","2083","Yes",34,"trial_1"
"28761","0","any_QUD",356,10.3833,"none.wav","1870","Yes",35,"trial_1"
"28762","5","any_QUD",356,10.3833,"summa.wav","1895","Yes",36,"trial_1"
"28763","11","any_QUD",356,10.3833,"seven.wav","2001","No",37,"trial_1"
"28764","13","any_QUD",356,10.3833,"summa.wav","2214","Yes",38,"trial_1"
"28765","5","any_QUD",356,10.3833,"ten.wav","1884","No",39,"trial_1"
"28766","13","any_QUD",356,10.3833,"all.wav","1974","Yes",40,"trial_1"
"28767","0","any_QUD",356,10.3833,"none.wav","1943","Yes",41,"trial_1"
"28768","2","any_QUD",356,10.3833,"two.wav","1887","Yes",42,"trial_1"
"28769","0","any_QUD",356,10.3833,"eleven.wav","1988","No",43,"trial_1"
"28770","0","any_QUD",356,10.3833,"all.wav","1840","No",44,"trial_1"
"28771","0","any_QUD",356,10.3833,"summa.wav","1983","No",45,"trial_1"
"28772","11","any_QUD",356,10.3833,"eleven.wav","3111","No",46,"trial_1"
"28773","","any_QUD",356,10.3833,"","0","Jam",47,"comprehension_check_2"
"28774","0","any_QUD",356,10.3833,"summa.wav","1813","No",48,"trial_2"
"28775","0","any_QUD",356,10.3833,"none.wav","1988","Yes",49,"trial_2"
"28776","8","any_QUD",356,10.3833,"all.wav","1599","No",50,"trial_2"
"28777","13","any_QUD",356,10.3833,"none.wav","1577","No",51,"trial_2"
"28778","13","any_QUD",356,10.3833,"all.wav","1812","Yes",52,"trial_2"
"28779","2","any_QUD",356,10.3833,"summa.wav","1837","Yes",53,"trial_2"
"28780","8","any_QUD",356,10.3833,"eight.wav","1983","Yes",54,"trial_2"
"28781","13","any_QUD",356,10.3833,"all.wav","1783","Yes",55,"trial_2"
"28782","5","any_QUD",356,10.3833,"two.wav","1901","No",56,"trial_2"
"28783","5","any_QUD",356,10.3833,"all.wav","2040","No",57,"trial_2"
"28784","5","any_QUD",356,10.3833,"five.wav","1966","Yes",58,"trial_2"
"28785","0","any_QUD",356,10.3833,"three.wav","1899","No",59,"trial_2"
"28786","13","any_QUD",356,10.3833,"summa.wav","1965","Yes",60,"trial_2"
"28787","13","any_QUD",356,10.3833,"summa.wav","1569","Yes",61,"trial_2"
"28788","8","any_QUD",356,10.3833,"eight.wav","2161","Yes",62,"trial_2"
"28789","13","any_QUD",356,10.3833,"ten.wav","3110","No",63,"trial_2"
"28790","2","any_QUD",356,10.3833,"two.wav","2134","Yes",64,"trial_2"
"28791","11","any_QUD",356,10.3833,"one.wav","1709","No",65,"trial_2"
"28792","13","any_QUD",356,10.3833,"five.wav","1669","No",66,"trial_2"
"28793","11","any_QUD",356,10.3833,"eleven.wav","3886","Yes",67,"trial_2"
"28794","2","any_QUD",356,10.3833,"two.wav","2113","Yes",68,"trial_2"
"28795","2","any_QUD",356,10.3833,"none.wav","1856","No",69,"trial_2"
"28796","5","any_QUD",356,10.3833,"nine.wav","1741","No",70,"trial_2"
"28797","0","any_QUD",356,10.3833,"summa.wav","1847","No",71,"trial_2"
"28798","8","any_QUD",356,10.3833,"eight.wav","1592","Yes",72,"trial_2"
"28799","2","any_QUD",356,10.3833,"twelve.wav","1903","No",73,"trial_2"
"28800","0","any_QUD",356,10.3833,"all.wav","1855","No",74,"trial_2"
"28801","13","any_QUD",356,10.3833,"all.wav","1577","Yes",75,"trial_2"
"28802","13","any_QUD",356,10.3833,"all.wav","1589","Yes",76,"trial_2"
"28803","11","any_QUD",356,10.3833,"all.wav","1827","No",77,"trial_2"
"28804","13","any_QUD",356,10.3833,"summa.wav","2011","No",78,"trial_2"
"28805","0","any_QUD",356,10.3833,"none.wav","1766","Yes",79,"trial_2"
"28806","13","any_QUD",356,10.3833,"summa.wav","1838","No",80,"trial_2"
"28807","5","any_QUD",356,10.3833,"five.wav","1934","Yes",81,"trial_2"
"28808","11","any_QUD",356,10.3833,"summa.wav","2002","Yes",82,"trial_2"
"28809","8","any_QUD",356,10.3833,"two.wav","1828","No",83,"trial_2"
"28810","Jennifer","any_QUD",357,5.8467,"","0","jennifer",1,"bot_check"
"28811","","any_QUD",357,5.8467,"","0","Four",3,"audio_check"
"28812","","any_QUD",357,5.8467,"","0","Jam",4,"comprehension_check_1"
"28813","13","any_QUD",357,5.8467,"none.wav","1582052216691","No",6,"practice_trial"
"28814","13","any_QUD",357,5.8467,"all.wav","1548","Yes",7,"practice_trial"
"28815","0","any_QUD",357,5.8467,"all.wav","1582052228291","No",8,"practice_trial"
"28816","0","any_QUD",357,5.8467,"none.wav","557","Late",9,"practice_trial"
"28817","0","any_QUD",357,5.8467,"five.wav","1566","No",11,"trial_1"
"28818","2","any_QUD",357,5.8467,"two.wav","1582052249743","No",12,"trial_1"
"28819","13","any_QUD",357,5.8467,"eight.wav","1582052253096","Yes",13,"trial_1"
"28820","13","any_QUD",357,5.8467,"summa.wav","1123","No",14,"trial_1"
"28821","0","any_QUD",357,5.8467,"none.wav","1383","No",15,"trial_1"
"28822","13","any_QUD",357,5.8467,"all.wav","1788","Late",16,"trial_1"
"28823","13","any_QUD",357,5.8467,"summa.wav","1582052264028","Yes",17,"trial_1"
"28824","0","any_QUD",357,5.8467,"summa.wav","1607","No",18,"trial_1"
"28825","5","any_QUD",357,5.8467,"all.wav","1716","No",19,"trial_1"
"28826","2","any_QUD",357,5.8467,"all.wav","1402","Yes",20,"trial_1"
"28827","8","any_QUD",357,5.8467,"eight.wav","1095","Yes",21,"trial_1"
"28828","8","any_QUD",357,5.8467,"none.wav","1275","No",22,"trial_1"
"28829","5","any_QUD",357,5.8467,"four.wav","1779","Yes",23,"trial_1"
"28830","8","any_QUD",357,5.8467,"eleven.wav","1821","No",24,"trial_1"
"28831","8","any_QUD",357,5.8467,"thirteen.wav","1177","Yes",25,"trial_1"
"28832","8","any_QUD",357,5.8467,"summa.wav","1428","Yes",26,"trial_1"
"28833","13","any_QUD",357,5.8467,"all.wav","1203","No",27,"trial_1"
"28834","2","any_QUD",357,5.8467,"two.wav","1810","Late",28,"trial_1"
"28835","13","any_QUD",357,5.8467,"summa.wav","1615","No",29,"trial_1"
"28836","5","any_QUD",357,5.8467,"ten.wav","1494","No",30,"trial_1"
"28837","8","any_QUD",357,5.8467,"eight.wav","1722","Yes",31,"trial_1"
"28838","11","any_QUD",357,5.8467,"seven.wav","1951","No",32,"trial_1"
"28839","5","any_QUD",357,5.8467,"five.wav","1262","Late",33,"trial_1"
"28840","5","any_QUD",357,5.8467,"summa.wav","1288","Yes",34,"trial_1"
"28841","13","any_QUD",357,5.8467,"all.wav","1578","No",35,"trial_1"
"28842","0","any_QUD",357,5.8467,"none.wav","1464","Late",36,"trial_1"
"28843","13","any_QUD",357,5.8467,"summa.wav","1349","No",37,"trial_1"
"28844","0","any_QUD",357,5.8467,"all.wav","1804","Yes",38,"trial_1"
"28845","11","any_QUD",357,5.8467,"eleven.wav","1915","Yes",39,"trial_1"
"28846","0","any_QUD",357,5.8467,"summa.wav","1498","No",40,"trial_1"
"28847","13","any_QUD",357,5.8467,"all.wav","1734","Late",41,"trial_1"
"28848","0","any_QUD",357,5.8467,"eleven.wav","1325","Late",42,"trial_1"
"28849","11","any_QUD",357,5.8467,"all.wav","1698","Yes",43,"trial_1"
"28850","2","any_QUD",357,5.8467,"two.wav","1587","Late",44,"trial_1"
"28851","2","any_QUD",357,5.8467,"two.wav","1360","Yes",45,"trial_1"
"28852","0","any_QUD",357,5.8467,"none.wav","1854","No",46,"trial_1"
"28853","","any_QUD",357,5.8467,"","0","Jam",47,"comprehension_check_2"
"28854","2","any_QUD",357,5.8467,"two.wav","1582052338513","Yes",48,"trial_2"
"28855","5","any_QUD",357,5.8467,"two.wav","1229","Yes",49,"trial_2"
"28856","13","any_QUD",357,5.8467,"none.wav","1232","Yes",50,"trial_2"
"28857","0","any_QUD",357,5.8467,"three.wav","1777","Late",51,"trial_2"
"28858","2","any_QUD",357,5.8467,"summa.wav","1718","Yes",52,"trial_2"
"28859","5","any_QUD",357,5.8467,"all.wav","1800","Yes",53,"trial_2"
"28860","8","any_QUD",357,5.8467,"all.wav","1815","No",54,"trial_2"
"28861","8","any_QUD",357,5.8467,"eight.wav","2178","No",55,"trial_2"
"28862","0","any_QUD",357,5.8467,"none.wav","1516","No",56,"trial_2"
"28863","0","any_QUD",357,5.8467,"summa.wav","1703","No",57,"trial_2"
"28864","8","any_QUD",357,5.8467,"eight.wav","1964","No",58,"trial_2"
"28865","13","any_QUD",357,5.8467,"summa.wav","1534","No",59,"trial_2"
"28866","13","any_QUD",357,5.8467,"all.wav","1666","Late",60,"trial_2"
"28867","13","any_QUD",357,5.8467,"ten.wav","1305","No",61,"trial_2"
"28868","11","any_QUD",357,5.8467,"one.wav","1166","No",62,"trial_2"
"28869","5","any_QUD",357,5.8467,"five.wav","1236","Yes",63,"trial_2"
"28870","13","any_QUD",357,5.8467,"summa.wav","1321","Yes",64,"trial_2"
"28871","13","any_QUD",357,5.8467,"all.wav","1713","Late",65,"trial_2"
"28872","13","any_QUD",357,5.8467,"summa.wav","1876","No",66,"trial_2"
"28873","11","any_QUD",357,5.8467,"eleven.wav","1397","Yes",67,"trial_2"
"28874","0","any_QUD",357,5.8467,"none.wav","1365","Yes",68,"trial_2"
"28875","13","any_QUD",357,5.8467,"five.wav","1277","Yes",69,"trial_2"
"28876","5","any_QUD",357,5.8467,"five.wav","1322","Yes",70,"trial_2"
"28877","0","any_QUD",357,5.8467,"summa.wav","1487","Yes",71,"trial_2"
"28878","2","any_QUD",357,5.8467,"two.wav","1303","No",72,"trial_2"
"28879","0","any_QUD",357,5.8467,"all.wav","1409","No",73,"trial_2"
"28880","2","any_QUD",357,5.8467,"none.wav","1158","Yes",74,"trial_2"
"28881","13","any_QUD",357,5.8467,"all.wav","1378","Yes",75,"trial_2"
"28882","2","any_QUD",357,5.8467,"twelve.wav","1328","No",76,"trial_2"
"28883","13","any_QUD",357,5.8467,"summa.wav","1621","Yes",77,"trial_2"
"28884","11","any_QUD",357,5.8467,"all.wav","1332","Yes",78,"trial_2"
"28885","8","any_QUD",357,5.8467,"eight.wav","1582052414018","Yes",79,"trial_2"
"28886","5","any_QUD",357,5.8467,"nine.wav","1481","Yes",80,"trial_2"
"28887","13","any_QUD",357,5.8467,"all.wav","1933","No",81,"trial_2"
"28888","11","any_QUD",357,5.8467,"summa.wav","1539","Yes",82,"trial_2"
"28889","8","any_QUD",357,5.8467,"two.wav","1642","Yes",83,"trial_2"
"28890","Linda","any_QUD",358,8.62881666666667,"","0","Linda",1,"bot_check"
"28891","","any_QUD",358,8.62881666666667,"","0","Four",3,"audio_check"
"28892","","any_QUD",358,8.62881666666667,"","0","Jam",4,"comprehension_check_1"
"28893","13","any_QUD",358,8.62881666666667,"none.wav","1369","No",6,"practice_trial"
"28894","13","any_QUD",358,8.62881666666667,"all.wav","1807","Yes",7,"practice_trial"
"28895","0","any_QUD",358,8.62881666666667,"all.wav","1825","No",8,"practice_trial"
"28896","0","any_QUD",358,8.62881666666667,"none.wav","3590","Yes",9,"practice_trial"
"28897","5","any_QUD",358,8.62881666666667,"four.wav","2766","No",11,"trial_1"
"28898","8","any_QUD",358,8.62881666666667,"eight.wav","3376","Yes",12,"trial_1"
"28899","13","any_QUD",358,8.62881666666667,"all.wav","1484","Yes",13,"trial_1"
"28900","0","any_QUD",358,8.62881666666667,"five.wav","1548","No",14,"trial_1"
"28901","13","any_QUD",358,8.62881666666667,"eight.wav","2203","No",15,"trial_1"
"28902","13","any_QUD",358,8.62881666666667,"summa.wav","2511","No",16,"trial_1"
"28903","0","any_QUD",358,8.62881666666667,"summa.wav","1650","No",17,"trial_1"
"28904","8","any_QUD",358,8.62881666666667,"eleven.wav","1704","No",18,"trial_1"
"28905","13","any_QUD",358,8.62881666666667,"summa.wav","1601","Yes",19,"trial_1"
"28906","8","any_QUD",358,8.62881666666667,"thirteen.wav","1546","No",20,"trial_1"
"28907","2","any_QUD",358,8.62881666666667,"two.wav","1424","Yes",21,"trial_1"
"28908","2","any_QUD",358,8.62881666666667,"all.wav","1183","No",22,"trial_1"
"28909","2","any_QUD",358,8.62881666666667,"two.wav","1241","Yes",23,"trial_1"
"28910","0","any_QUD",358,8.62881666666667,"none.wav","1521","Yes",24,"trial_1"
"28911","8","any_QUD",358,8.62881666666667,"none.wav","1438","No",25,"trial_1"
"28912","5","any_QUD",358,8.62881666666667,"all.wav","1451","No",26,"trial_1"
"28913","13","any_QUD",358,8.62881666666667,"all.wav","1178","Yes",27,"trial_1"
"28914","8","any_QUD",358,8.62881666666667,"summa.wav","1291","Yes",28,"trial_1"
"28915","2","any_QUD",358,8.62881666666667,"two.wav","1093","Yes",29,"trial_1"
"28916","5","any_QUD",358,8.62881666666667,"ten.wav","1071","No",30,"trial_1"
"28917","0","any_QUD",358,8.62881666666667,"none.wav","1296","Yes",31,"trial_1"
"28918","13","any_QUD",358,8.62881666666667,"summa.wav","1190","Yes",32,"trial_1"
"28919","13","any_QUD",358,8.62881666666667,"all.wav","796","Yes",33,"trial_1"
"28920","8","any_QUD",358,8.62881666666667,"eight.wav","47","Late",34,"trial_1"
"28921","0","any_QUD",358,8.62881666666667,"all.wav","1688","No",35,"trial_1"
"28922","5","any_QUD",358,8.62881666666667,"five.wav","980","Yes",36,"trial_1"
"28923","13","any_QUD",358,8.62881666666667,"all.wav","816","Yes",37,"trial_1"
"28924","11","any_QUD",358,8.62881666666667,"seven.wav","37","Late",38,"trial_1"
"28925","13","any_QUD",358,8.62881666666667,"summa.wav","2057","No",39,"trial_1"
"28926","11","any_QUD",358,8.62881666666667,"eleven.wav","2929","Yes",40,"trial_1"
"28927","2","any_QUD",358,8.62881666666667,"two.wav","1588","Yes",41,"trial_1"
"28928","11","any_QUD",358,8.62881666666667,"all.wav","1247","No",42,"trial_1"
"28929","0","any_QUD",358,8.62881666666667,"none.wav","1250","Yes",43,"trial_1"
"28930","0","any_QUD",358,8.62881666666667,"eleven.wav","1522","No",44,"trial_1"
"28931","5","any_QUD",358,8.62881666666667,"summa.wav","2449","Yes",45,"trial_1"
"28932","0","any_QUD",358,8.62881666666667,"summa.wav","1440","No",46,"trial_1"
"28933","","any_QUD",358,8.62881666666667,"","0","Jam",47,"comprehension_check_2"
"28934","13","any_QUD",358,8.62881666666667,"all.wav","870","Yes",48,"trial_2"
"28935","0","any_QUD",358,8.62881666666667,"three.wav","1719","No",49,"trial_2"
"28936","0","any_QUD",358,8.62881666666667,"none.wav","1309","Yes",50,"trial_2"
"28937","13","any_QUD",358,8.62881666666667,"summa.wav","1109","Yes",51,"trial_2"
"28938","13","any_QUD",358,8.62881666666667,"ten.wav","2758","No",52,"trial_2"
"28939","5","any_QUD",358,8.62881666666667,"two.wav","1458","No",53,"trial_2"
"28940","8","any_QUD",358,8.62881666666667,"all.wav","1173","No",54,"trial_2"
"28941","8","any_QUD",358,8.62881666666667,"eight.wav","2329","Yes",55,"trial_2"
"28942","8","any_QUD",358,8.62881666666667,"eight.wav","1222","Yes",56,"trial_2"
"28943","13","any_QUD",358,8.62881666666667,"summa.wav","1417","Yes",57,"trial_2"
"28944","13","any_QUD",358,8.62881666666667,"none.wav","1192","No",58,"trial_2"
"28945","2","any_QUD",358,8.62881666666667,"summa.wav","1424","Yes",59,"trial_2"
"28946","5","any_QUD",358,8.62881666666667,"all.wav","1095","No",60,"trial_2"
"28947","0","any_QUD",358,8.62881666666667,"summa.wav","1327","No",61,"trial_2"
"28948","13","any_QUD",358,8.62881666666667,"all.wav","827","Yes",62,"trial_2"
"28949","11","any_QUD",358,8.62881666666667,"one.wav","36","Late",63,"trial_2"
"28950","5","any_QUD",358,8.62881666666667,"five.wav","1115","Yes",64,"trial_2"
"28951","2","any_QUD",358,8.62881666666667,"two.wav","898","Yes",65,"trial_2"
"28952","13","any_QUD",358,8.62881666666667,"all.wav","930","Yes",66,"trial_2"
"28953","11","any_QUD",358,8.62881666666667,"summa.wav","835","Yes",67,"trial_2"
"28954","2","any_QUD",358,8.62881666666667,"two.wav","54","Late",68,"trial_2"
"28955","13","any_QUD",358,8.62881666666667,"summa.wav","1116","Yes",69,"trial_2"
"28956","13","any_QUD",358,8.62881666666667,"five.wav","2269","No",70,"trial_2"
"28957","13","any_QUD",358,8.62881666666667,"all.wav","839","Yes",71,"trial_2"
"28958","11","any_QUD",358,8.62881666666667,"eleven.wav","77","Late",72,"trial_2"
"28959","8","any_QUD",358,8.62881666666667,"two.wav","33","Late",73,"trial_2"
"28960","0","any_QUD",358,8.62881666666667,"summa.wav","1449","No",74,"trial_2"
"28961","8","any_QUD",358,8.62881666666667,"eight.wav","2373","Yes",75,"trial_2"
"28962","2","any_QUD",358,8.62881666666667,"twelve.wav","1302","No",76,"trial_2"
"28963","0","any_QUD",358,8.62881666666667,"none.wav","1675","Yes",77,"trial_2"
"28964","2","any_QUD",358,8.62881666666667,"none.wav","1366","No",78,"trial_2"
"28965","5","any_QUD",358,8.62881666666667,"five.wav","842","Yes",79,"trial_2"
"28966","11","any_QUD",358,8.62881666666667,"all.wav","69","Late",80,"trial_2"
"28967","0","any_QUD",358,8.62881666666667,"all.wav","300","Late",81,"trial_2"
"28968","5","any_QUD",358,8.62881666666667,"nine.wav","1290","No",82,"trial_2"
"28969","13","any_QUD",358,8.62881666666667,"summa.wav","1727","Yes",83,"trial_2"
"28970","Mary","any_QUD",359,6.82416666666667,"","0","Patricia",1,"bot_check"
"28971","Mary","any_QUD",359,6.82416666666667,"","0","Mary",1,"bot_check"
"28972","","any_QUD",359,6.82416666666667,"","0","Four",3,"audio_check"
"28973","","any_QUD",359,6.82416666666667,"","0","Jam",4,"comprehension_check_1"
"28974","13","any_QUD",359,6.82416666666667,"none.wav","1732","No",6,"practice_trial"
"28975","13","any_QUD",359,6.82416666666667,"all.wav","1515","Yes",7,"practice_trial"
"28976","0","any_QUD",359,6.82416666666667,"all.wav","1452","No",8,"practice_trial"
"28977","0","any_QUD",359,6.82416666666667,"none.wav","1215","Yes",9,"practice_trial"
"28978","13","any_QUD",359,6.82416666666667,"all.wav","873","Yes",11,"trial_1"
"28979","13","any_QUD",359,6.82416666666667,"summa.wav","931","No",12,"trial_1"
"28980","5","any_QUD",359,6.82416666666667,"four.wav","1189","No",13,"trial_1"
"28981","8","any_QUD",359,6.82416666666667,"none.wav","1163","No",14,"trial_1"
"28982","0","any_QUD",359,6.82416666666667,"summa.wav","972","No",15,"trial_1"
"28983","13","any_QUD",359,6.82416666666667,"eight.wav","1113","No",16,"trial_1"
"28984","5","any_QUD",359,6.82416666666667,"all.wav","1097","No",17,"trial_1"
"28985","8","any_QUD",359,6.82416666666667,"summa.wav","1572","Yes",18,"trial_1"
"28986","8","any_QUD",359,6.82416666666667,"eight.wav","2820","Yes",19,"trial_1"
"28987","8","any_QUD",359,6.82416666666667,"eleven.wav","2982","No",20,"trial_1"
"28988","2","any_QUD",359,6.82416666666667,"all.wav","814","No",21,"trial_1"
"28989","0","any_QUD",359,6.82416666666667,"five.wav","88","Late",22,"trial_1"
"28990","13","any_QUD",359,6.82416666666667,"summa.wav","158","Late",23,"trial_1"
"28991","0","any_QUD",359,6.82416666666667,"none.wav","1359","Yes",24,"trial_1"
"28992","2","any_QUD",359,6.82416666666667,"two.wav","848","Yes",25,"trial_1"
"28993","8","any_QUD",359,6.82416666666667,"thirteen.wav","2579","No",26,"trial_1"
"28994","13","any_QUD",359,6.82416666666667,"all.wav","744","Yes",27,"trial_1"
"28995","2","any_QUD",359,6.82416666666667,"two.wav","47","Late",28,"trial_1"
"28996","0","any_QUD",359,6.82416666666667,"none.wav","190","Late",29,"trial_1"
"28997","11","any_QUD",359,6.82416666666667,"all.wav","230","Late",30,"trial_1"
"28998","13","any_QUD",359,6.82416666666667,"summa.wav","173","Late",31,"trial_1"
"28999","5","any_QUD",359,6.82416666666667,"summa.wav","219","Late",32,"trial_1"
"29000","0","any_QUD",359,6.82416666666667,"none.wav","197","Late",33,"trial_1"
"29001","0","any_QUD",359,6.82416666666667,"all.wav","189","Late",34,"trial_1"
"29002","5","any_QUD",359,6.82416666666667,"ten.wav","293","Late",35,"trial_1"
"29003","11","any_QUD",359,6.82416666666667,"seven.wav","1932","No",36,"trial_1"
"29004","11","any_QUD",359,6.82416666666667,"eleven.wav","3320","Yes",37,"trial_1"
"29005","8","any_QUD",359,6.82416666666667,"eight.wav","2483","Yes",38,"trial_1"
"29006","5","any_QUD",359,6.82416666666667,"five.wav","837","Yes",39,"trial_1"
"29007","13","any_QUD",359,6.82416666666667,"all.wav","1582057687104","Yes",40,"trial_1"
"29008","0","any_QUD",359,6.82416666666667,"summa.wav","131","Late",41,"trial_1"
"29009","2","any_QUD",359,6.82416666666667,"two.wav","17","Late",42,"trial_1"
"29010","13","any_QUD",359,6.82416666666667,"all.wav","218","Late",43,"trial_1"
"29011","0","any_QUD",359,6.82416666666667,"eleven.wav","235","Late",44,"trial_1"
"29012","13","any_QUD",359,6.82416666666667,"summa.wav","33","Late",45,"trial_1"
"29013","2","any_QUD",359,6.82416666666667,"two.wav","122","Late",46,"trial_1"
"29014","","any_QUD",359,6.82416666666667,"","0","Jam",47,"comprehension_check_2"
"29015","13","any_QUD",359,6.82416666666667,"all.wav","1312","Yes",48,"trial_2"
"29016","0","any_QUD",359,6.82416666666667,"none.wav","1383","Yes",49,"trial_2"
"29017","13","any_QUD",359,6.82416666666667,"summa.wav","896","No",50,"trial_2"
"29018","8","any_QUD",359,6.82416666666667,"eight.wav","2695","Yes",51,"trial_2"
"29019","5","any_QUD",359,6.82416666666667,"five.wav","898","Yes",52,"trial_2"
"29020","13","any_QUD",359,6.82416666666667,"all.wav","743","Yes",53,"trial_2"
"29021","2","any_QUD",359,6.82416666666667,"two.wav","27","Late",54,"trial_2"
"29022","8","any_QUD",359,6.82416666666667,"all.wav","302","Late",55,"trial_2"
"29023","13","any_QUD",359,6.82416666666667,"summa.wav","881","No",56,"trial_2"
"29024","11","any_QUD",359,6.82416666666667,"one.wav","1125","No",57,"trial_2"
"29025","8","any_QUD",359,6.82416666666667,"eight.wav","2772","Yes",58,"trial_2"
"29026","5","any_QUD",359,6.82416666666667,"two.wav","1165","No",59,"trial_2"
"29027","0","any_QUD",359,6.82416666666667,"three.wav","1334","No",60,"trial_2"
"29028","13","any_QUD",359,6.82416666666667,"none.wav","1206","No",61,"trial_2"
"29029","13","any_QUD",359,6.82416666666667,"ten.wav","3565","No",62,"trial_2"
"29030","5","any_QUD",359,6.82416666666667,"all.wav","951","No",63,"trial_2"
"29031","0","any_QUD",359,6.82416666666667,"summa.wav","1168","No",64,"trial_2"
"29032","2","any_QUD",359,6.82416666666667,"summa.wav","875","No",65,"trial_2"
"29033","2","any_QUD",359,6.82416666666667,"none.wav","1019","No",66,"trial_2"
"29034","11","any_QUD",359,6.82416666666667,"summa.wav","1256","Yes",67,"trial_2"
"29035","5","any_QUD",359,6.82416666666667,"nine.wav","1289","No",68,"trial_2"
"29036","0","any_QUD",359,6.82416666666667,"all.wav","852","No",69,"trial_2"
