"","audio","rawRT","key","slide_number","image","workerid","Answer.time_in_minutes","slide_type","Answer.condition","speaker_cond"
"5726","ten.wav","2446","No",34,"5",71,12.5090833333333,"trial_1","any_QUD","anyQUD"
"5727","summa.wav","2099","Yes",35,"13",71,12.5090833333333,"trial_1","any_QUD","anyQUD"
"5728","two.wav","1535","Yes",36,"2",71,12.5090833333333,"trial_1","any_QUD","anyQUD"
"5729","all.wav","2124","No",37,"0",71,12.5090833333333,"trial_1","any_QUD","anyQUD"
"5730","all.wav","2295","No",38,"11",71,12.5090833333333,"trial_1","any_QUD","anyQUD"
"5731","summa.wav","1588","Yes",39,"13",71,12.5090833333333,"trial_1","any_QUD","anyQUD"
"5732","eight.wav","3361","Yes",40,"8",71,12.5090833333333,"trial_1","any_QUD","anyQUD"
"5733","none.wav","1599","No",41,"11",71,12.5090833333333,"trial_1","any_QUD","anyQUD"
"5734","eleven.wav","4300","Yes",42,"11",71,12.5090833333333,"trial_1","any_QUD","anyQUD"
"5735","eleven.wav","1555","No",43,"0",71,12.5090833333333,"trial_1","any_QUD","anyQUD"
"5736","all.wav","1316","Yes",44,"13",71,12.5090833333333,"trial_1","any_QUD","anyQUD"
"5737","all.wav","1004","Yes",45,"13",71,12.5090833333333,"trial_1","any_QUD","anyQUD"
"5738","five.wav","1448","Yes",46,"5",71,12.5090833333333,"trial_1","any_QUD","anyQUD"
"5739","","0","Jam",47,"",71,12.5090833333333,"comprehension_check_2","any_QUD","anyQUD"
"5740","one.wav","3590","Yes",48,"11",71,12.5090833333333,"trial_2","any_QUD","anyQUD"
"5741","none.wav","3384","No",49,"13",71,12.5090833333333,"trial_2","any_QUD","anyQUD"
"5742","summa.wav","1707","No",50,"0",71,12.5090833333333,"trial_2","any_QUD","anyQUD"
"5743","two.wav","1654","Yes",51,"2",71,12.5090833333333,"trial_2","any_QUD","anyQUD"
"5744","five.wav","1301","Yes",52,"5",71,12.5090833333333,"trial_2","any_QUD","anyQUD"
"5745","all.wav","2031","No",53,"8",71,12.5090833333333,"trial_2","any_QUD","anyQUD"
"5746","summa.wav","1540","Yes",54,"13",71,12.5090833333333,"trial_2","any_QUD","anyQUD"
"5747","two.wav","1737","Yes",55,"5",71,12.5090833333333,"trial_2","any_QUD","anyQUD"
"5748","ten.wav","3463","Yes",56,"13",71,12.5090833333333,"trial_2","any_QUD","anyQUD"
"5749","all.wav","1234","Yes",57,"13",71,12.5090833333333,"trial_2","any_QUD","anyQUD"
"5750","none.wav","1732","Yes",58,"0",71,12.5090833333333,"trial_2","any_QUD","anyQUD"
"5751","all.wav","1287","Yes",59,"13",71,12.5090833333333,"trial_2","any_QUD","anyQUD"
"5752","summa.wav","1744","Yes",60,"2",71,12.5090833333333,"trial_2","any_QUD","anyQUD"
"5753","eight.wav","1942","Yes",61,"8",71,12.5090833333333,"trial_2","any_QUD","anyQUD"
"5754","three.wav","1781","No",62,"0",71,12.5090833333333,"trial_2","any_QUD","anyQUD"
"5755","summa.wav","1749","Yes",63,"13",71,12.5090833333333,"trial_2","any_QUD","anyQUD"
"5756","all.wav","1557","No",64,"5",71,12.5090833333333,"trial_2","any_QUD","anyQUD"
"5757","eight.wav","2195","Yes",65,"8",71,12.5090833333333,"trial_2","any_QUD","anyQUD"
"5758","nine.wav","1672","No",66,"5",71,12.5090833333333,"trial_2","any_QUD","anyQUD"
"5759","summa.wav","1386","Yes",67,"13",71,12.5090833333333,"trial_2","any_QUD","anyQUD"
"5760","none.wav","1927","No",68,"2",71,12.5090833333333,"trial_2","any_QUD","anyQUD"
"5761","summa.wav","1421","Yes",69,"13",71,12.5090833333333,"trial_2","any_QUD","anyQUD"
"5762","all.wav","1554","No",70,"0",71,12.5090833333333,"trial_2","any_QUD","anyQUD"
"5763","all.wav","1521","Yes",71,"13",71,12.5090833333333,"trial_2","any_QUD","anyQUD"
"5764","none.wav","1274","Yes",72,"0",71,12.5090833333333,"trial_2","any_QUD","anyQUD"
"5765","two.wav","1943","Yes",73,"8",71,12.5090833333333,"trial_2","any_QUD","anyQUD"
"5766","eight.wav","2900","Yes",74,"8",71,12.5090833333333,"trial_2","any_QUD","anyQUD"
"5767","summa.wav","1900","No",75,"0",71,12.5090833333333,"trial_2","any_QUD","anyQUD"
"5768","all.wav","1673","No",76,"11",71,12.5090833333333,"trial_2","any_QUD","anyQUD"
"5769","two.wav","1409","Yes",77,"2",71,12.5090833333333,"trial_2","any_QUD","anyQUD"
"5770","summa.wav","1211","Yes",78,"11",71,12.5090833333333,"trial_2","any_QUD","anyQUD"
"5771","five.wav","1430","Yes",79,"13",71,12.5090833333333,"trial_2","any_QUD","anyQUD"
"5772","five.wav","1344","Yes",80,"5",71,12.5090833333333,"trial_2","any_QUD","anyQUD"
"5773","all.wav","991","Yes",81,"13",71,12.5090833333333,"trial_2","any_QUD","anyQUD"
"5774","twelve.wav","1752","No",82,"2",71,12.5090833333333,"trial_2","any_QUD","anyQUD"
"5775","eleven.wav","2940","Yes",83,"11",71,12.5090833333333,"trial_2","any_QUD","anyQUD"
"5776","","0","Jennifer",1,"Jennifer",72,17.0078666666667,"bot_check","any_QUD","anyQUD"
"5777","","0","Four",3,"",72,17.0078666666667,"audio_check","any_QUD","anyQUD"
"5778","","0","Empty",4,"",72,17.0078666666667,"comprehension_check_1","any_QUD","anyQUD"
"5779","","0","Jam",4,"",72,17.0078666666667,"comprehension_check_1","any_QUD","anyQUD"
"5780","none.wav","17715","No",6,"13",72,17.0078666666667,"practice_trial","any_QUD","anyQUD"
"5781","all.wav","7552","Yes",7,"13",72,17.0078666666667,"practice_trial","any_QUD","anyQUD"
"5782","all.wav","2839","No",8,"0",72,17.0078666666667,"practice_trial","any_QUD","anyQUD"
"5783","none.wav","4694","Yes",9,"0",72,17.0078666666667,"practice_trial","any_QUD","anyQUD"
"5784","thirteen.wav","3776","Yes",11,"11",72,17.0078666666667,"trial_1","any_QUD","anyQUD"
"5785","summa.wav","6599","No",12,"13",72,17.0078666666667,"trial_1","any_QUD","anyQUD"
"5786","summa.wav","3073","Yes",13,"8",72,17.0078666666667,"trial_1","any_QUD","anyQUD"
"5787","two.wav","5616","Yes",14,"2",72,17.0078666666667,"trial_1","any_QUD","anyQUD"
"5788","none.wav","3688","Yes",15,"0",72,17.0078666666667,"trial_1","any_QUD","anyQUD"
"5789","all.wav","2014","No",16,"2",72,17.0078666666667,"trial_1","any_QUD","anyQUD"
"5790","summa.wav","2425","No",17,"0",72,17.0078666666667,"trial_1","any_QUD","anyQUD"
"5791","all.wav","2866","No",18,"5",72,17.0078666666667,"trial_1","any_QUD","anyQUD"
"5792","all.wav","1741","Yes",19,"13",72,17.0078666666667,"trial_1","any_QUD","anyQUD"
"5793","all.wav","2298","Yes",20,"13",72,17.0078666666667,"trial_1","any_QUD","anyQUD"
"5794","eleven.wav","5150","Yes",21,"8",72,17.0078666666667,"trial_1","any_QUD","anyQUD"
"5795","summa.wav","2604","No",22,"13",72,17.0078666666667,"trial_1","any_QUD","anyQUD"
"5796","eight.wav","9361","No",23,"13",72,17.0078666666667,"trial_1","any_QUD","anyQUD"
"5797","eight.wav","2259","Yes",24,"8",72,17.0078666666667,"trial_1","any_QUD","anyQUD"
"5798","four.wav","2474","No",25,"5",72,17.0078666666667,"trial_1","any_QUD","anyQUD"
"5799","two.wav","2558","Yes",26,"2",72,17.0078666666667,"trial_1","any_QUD","anyQUD"
"5800","none.wav","2308","No",27,"8",72,17.0078666666667,"trial_1","any_QUD","anyQUD"
"5801","five.wav","2004","No",28,"0",72,17.0078666666667,"trial_1","any_QUD","anyQUD"
"5802","all.wav","2730","No",29,"0",72,17.0078666666667,"trial_1","any_QUD","anyQUD"
"5803","summa.wav","4002","Yes",30,"5",72,17.0078666666667,"trial_1","any_QUD","anyQUD"
"5804","summa.wav","2900","No",31,"13",72,17.0078666666667,"trial_1","any_QUD","anyQUD"
"5805","two.wav","2157","Yes",32,"2",72,17.0078666666667,"trial_1","any_QUD","anyQUD"
"5806","all.wav","1579","Yes",33,"13",72,17.0078666666667,"trial_1","any_QUD","anyQUD"
"5807","summa.wav","1749","No",34,"13",72,17.0078666666667,"trial_1","any_QUD","anyQUD"
"5808","all.wav","4260","No",35,"11",72,17.0078666666667,"trial_1","any_QUD","anyQUD"
"5809","summa.wav","1969","No",36,"0",72,17.0078666666667,"trial_1","any_QUD","anyQUD"
"5810","eleven.wav","8480","Yes",37,"11",72,17.0078666666667,"trial_1","any_QUD","anyQUD"
"5811","eight.wav","3045","Yes",38,"8",72,17.0078666666667,"trial_1","any_QUD","anyQUD"
"5812","all.wav","2754","Yes",39,"13",72,17.0078666666667,"trial_1","any_QUD","anyQUD"
"5813","none.wav","4304","Yes",40,"0",72,17.0078666666667,"trial_1","any_QUD","anyQUD"
"5814","eleven.wav","2556","No",41,"0",72,17.0078666666667,"trial_1","any_QUD","anyQUD"
"5815","seven.wav","7784","No",42,"11",72,17.0078666666667,"trial_1","any_QUD","anyQUD"
"5816","ten.wav","15334","No",43,"5",72,17.0078666666667,"trial_1","any_QUD","anyQUD"
"5817","two.wav","2008","Yes",44,"2",72,17.0078666666667,"trial_1","any_QUD","anyQUD"
"5818","five.wav","2169","Yes",45,"5",72,17.0078666666667,"trial_1","any_QUD","anyQUD"
"5819","none.wav","6240","No",46,"11",72,17.0078666666667,"trial_1","any_QUD","anyQUD"
"5820","","0","Jam",47,"",72,17.0078666666667,"comprehension_check_2","any_QUD","anyQUD"
"5821","ten.wav","7294","No",48,"13",72,17.0078666666667,"trial_2","any_QUD","anyQUD"
"5822","all.wav","1774","Yes",49,"13",72,17.0078666666667,"trial_2","any_QUD","anyQUD"
"5823","none.wav","8469","No",50,"0",72,17.0078666666667,"trial_2","any_QUD","anyQUD"
"5824","eight.wav","2631","Yes",51,"8",72,17.0078666666667,"trial_2","any_QUD","anyQUD"
"5825","summa.wav","13094","Yes",52,"13",72,17.0078666666667,"trial_2","any_QUD","anyQUD"
"5826","two.wav","7864","Yes",53,"5",72,17.0078666666667,"trial_2","any_QUD","anyQUD"
"5827","summa.wav","6977","Yes",54,"2",72,17.0078666666667,"trial_2","any_QUD","anyQUD"
"5828","all.wav","1693","Yes",55,"13",72,17.0078666666667,"trial_2","any_QUD","anyQUD"
"5829","summa.wav","15482","No",56,"0",72,17.0078666666667,"trial_2","any_QUD","anyQUD"
"5830","eight.wav","1900","Yes",57,"8",72,17.0078666666667,"trial_2","any_QUD","anyQUD"
"5831","two.wav","2078","Yes",58,"2",72,17.0078666666667,"trial_2","any_QUD","anyQUD"
"5832","one.wav","11148","Yes",59,"11",72,17.0078666666667,"trial_2","any_QUD","anyQUD"
"5833","five.wav","1744","Yes",60,"5",72,17.0078666666667,"trial_2","any_QUD","anyQUD"
"5834","all.wav","2097","No",61,"5",72,17.0078666666667,"trial_2","any_QUD","anyQUD"
"5835","summa.wav","8568","Yes",62,"13",72,17.0078666666667,"trial_2","any_QUD","anyQUD"
"5836","three.wav","5072","No",63,"0",72,17.0078666666667,"trial_2","any_QUD","anyQUD"
"5837","none.wav","24239","Yes",64,"13",72,17.0078666666667,"trial_2","any_QUD","anyQUD"
"5838","all.wav","8905","No",65,"8",72,17.0078666666667,"trial_2","any_QUD","anyQUD"
"5839","all.wav","2021","Yes",66,"13",72,17.0078666666667,"trial_2","any_QUD","anyQUD"
"5840","five.wav","1875","No",67,"13",72,17.0078666666667,"trial_2","any_QUD","anyQUD"
"5841","twelve.wav","5111","No",68,"2",72,17.0078666666667,"trial_2","any_QUD","anyQUD"
"5842","all.wav","2232","No",69,"11",72,17.0078666666667,"trial_2","any_QUD","anyQUD"
"5843","summa.wav","2311","No",70,"0",72,17.0078666666667,"trial_2","any_QUD","anyQUD"
"5844","eleven.wav","8568","No",71,"11",72,17.0078666666667,"trial_2","any_QUD","anyQUD"
"5845","nine.wav","7059","No",72,"5",72,17.0078666666667,"trial_2","any_QUD","anyQUD"
"5846","all.wav","8277","Yes",73,"0",72,17.0078666666667,"trial_2","any_QUD","anyQUD"
"5847","two.wav","4450","Yes",74,"2",72,17.0078666666667,"trial_2","any_QUD","anyQUD"
"5848","summa.wav","2568","No",75,"13",72,17.0078666666667,"trial_2","any_QUD","anyQUD"
"5849","five.wav","20699","Yes",76,"5",72,17.0078666666667,"trial_2","any_QUD","anyQUD"
"5850","eight.wav","29611","No",77,"8",72,17.0078666666667,"trial_2","any_QUD","anyQUD"
"5851","summa.wav","5425","Yes",78,"13",72,17.0078666666667,"trial_2","any_QUD","anyQUD"
"5852","none.wav","2019","No",79,"2",72,17.0078666666667,"trial_2","any_QUD","anyQUD"
"5853","summa.wav","4412","Yes",80,"11",72,17.0078666666667,"trial_2","any_QUD","anyQUD"
"5854","none.wav","26421","No",81,"0",72,17.0078666666667,"trial_2","any_QUD","anyQUD"
"5855","all.wav","3895","Yes",82,"13",72,17.0078666666667,"trial_2","any_QUD","anyQUD"
"5856","two.wav","2388","No",83,"8",72,17.0078666666667,"trial_2","any_QUD","anyQUD"
"5857","","0","Susan",1,"Susan",73,13.3833166666667,"bot_check","any_QUD","anyQUD"
"5858","","0","Four",3,"",73,13.3833166666667,"audio_check","any_QUD","anyQUD"
"5859","","0","Jam",4,"",73,13.3833166666667,"comprehension_check_1","any_QUD","anyQUD"
"5860","none.wav","2841","No",6,"13",73,13.3833166666667,"practice_trial","any_QUD","anyQUD"
"5861","all.wav","2085","Yes",7,"13",73,13.3833166666667,"practice_trial","any_QUD","anyQUD"
"5862","all.wav","2102","No",8,"0",73,13.3833166666667,"practice_trial","any_QUD","anyQUD"
"5863","none.wav","1982","Yes",9,"0",73,13.3833166666667,"practice_trial","any_QUD","anyQUD"
"5864","two.wav","1955","Yes",11,"2",73,13.3833166666667,"trial_1","any_QUD","anyQUD"
"5865","all.wav","1549","Yes",12,"13",73,13.3833166666667,"trial_1","any_QUD","anyQUD"
"5866","summa.wav","1775","No",13,"13",73,13.3833166666667,"trial_1","any_QUD","anyQUD"
"5867","eight.wav","5348","No",14,"13",73,13.3833166666667,"trial_1","any_QUD","anyQUD"
"5868","eight.wav","3473","Yes",15,"8",73,13.3833166666667,"trial_1","any_QUD","anyQUD"
"5869","four.wav","1678","No",16,"5",73,13.3833166666667,"trial_1","any_QUD","anyQUD"
"5870","five.wav","3090","No",17,"0",73,13.3833166666667,"trial_1","any_QUD","anyQUD"
"5871","all.wav","1825","No",18,"2",73,13.3833166666667,"trial_1","any_QUD","anyQUD"
"5872","none.wav","1622","No",19,"8",73,13.3833166666667,"trial_1","any_QUD","anyQUD"
"5873","all.wav","1568","Yes",20,"13",73,13.3833166666667,"trial_1","any_QUD","anyQUD"
"5874","eleven.wav","3438","No",21,"8",73,13.3833166666667,"trial_1","any_QUD","anyQUD"
"5875","thirteen.wav","4668","No",22,"11",73,13.3833166666667,"trial_1","any_QUD","anyQUD"
"5876","summa.wav","1915","Yes",23,"8",73,13.3833166666667,"trial_1","any_QUD","anyQUD"
"5877","none.wav","1601","Yes",24,"0",73,13.3833166666667,"trial_1","any_QUD","anyQUD"
"5878","summa.wav","2179","No",25,"0",73,13.3833166666667,"trial_1","any_QUD","anyQUD"
"5879","summa.wav","1971","No",26,"13",73,13.3833166666667,"trial_1","any_QUD","anyQUD"
"5880","two.wav","1691","Yes",27,"2",73,13.3833166666667,"trial_1","any_QUD","anyQUD"
"5881","all.wav","1966","No",28,"5",73,13.3833166666667,"trial_1","any_QUD","anyQUD"
"5882","two.wav","1669","Yes",29,"2",73,13.3833166666667,"trial_1","any_QUD","anyQUD"
"5883","ten.wav","1850","No",30,"5",73,13.3833166666667,"trial_1","any_QUD","anyQUD"
"5884","eight.wav","3301","Yes",31,"8",73,13.3833166666667,"trial_1","any_QUD","anyQUD"
"5885","summa.wav","2145","No",32,"0",73,13.3833166666667,"trial_1","any_QUD","anyQUD"
"5886","all.wav","1760","No",33,"11",73,13.3833166666667,"trial_1","any_QUD","anyQUD"
"5887","two.wav","1604","Yes",34,"2",73,13.3833166666667,"trial_1","any_QUD","anyQUD"
"5888","summa.wav","1746","No",35,"13",73,13.3833166666667,"trial_1","any_QUD","anyQUD"
"5889","all.wav","1573","Yes",36,"13",73,13.3833166666667,"trial_1","any_QUD","anyQUD"
"5890","five.wav","2715","Yes",37,"5",73,13.3833166666667,"trial_1","any_QUD","anyQUD"
"5891","all.wav","1624","No",38,"0",73,13.3833166666667,"trial_1","any_QUD","anyQUD"
"5892","all.wav","1534","Yes",39,"13",73,13.3833166666667,"trial_1","any_QUD","anyQUD"
"5893","seven.wav","3457","No",40,"11",73,13.3833166666667,"trial_1","any_QUD","anyQUD"
"5894","summa.wav","1885","No",41,"13",73,13.3833166666667,"trial_1","any_QUD","anyQUD"
"5895","summa.wav","1609","Yes",42,"5",73,13.3833166666667,"trial_1","any_QUD","anyQUD"
"5896","none.wav","1655","No",43,"11",73,13.3833166666667,"trial_1","any_QUD","anyQUD"
"5897","eleven.wav","4020","Yes",44,"11",73,13.3833166666667,"trial_1","any_QUD","anyQUD"
"5898","none.wav","1642","Yes",45,"0",73,13.3833166666667,"trial_1","any_QUD","anyQUD"
"5899","eleven.wav","1743","No",46,"0",73,13.3833166666667,"trial_1","any_QUD","anyQUD"
"5900","","0","Jam",47,"",73,13.3833166666667,"comprehension_check_2","any_QUD","anyQUD"
"5901","three.wav","1691","No",48,"0",73,13.3833166666667,"trial_2","any_QUD","anyQUD"
"5902","summa.wav","1892","Yes",49,"2",73,13.3833166666667,"trial_2","any_QUD","anyQUD"
"5903","eight.wav","3343","Yes",50,"8",73,13.3833166666667,"trial_2","any_QUD","anyQUD"
"5904","all.wav","1523","No",51,"5",73,13.3833166666667,"trial_2","any_QUD","anyQUD"
"5905","two.wav","1552","Yes",52,"2",73,13.3833166666667,"trial_2","any_QUD","anyQUD"
"5906","all.wav","1476","No",53,"8",73,13.3833166666667,"trial_2","any_QUD","anyQUD"
"5907","eight.wav","3004","Yes",54,"8",73,13.3833166666667,"trial_2","any_QUD","anyQUD"
"5908","all.wav","1695","Yes",55,"13",73,13.3833166666667,"trial_2","any_QUD","anyQUD"
"5909","summa.wav","1839","No",56,"13",73,13.3833166666667,"trial_2","any_QUD","anyQUD"
"5910","summa.wav","1691","No",57,"13",73,13.3833166666667,"trial_2","any_QUD","anyQUD"
"5911","five.wav","1775","Yes",58,"5",73,13.3833166666667,"trial_2","any_QUD","anyQUD"
"5912","none.wav","1661","No",59,"13",73,13.3833166666667,"trial_2","any_QUD","anyQUD"
"5913","all.wav","1601","Yes",60,"13",73,13.3833166666667,"trial_2","any_QUD","anyQUD"
"5914","none.wav","1592","Yes",61,"0",73,13.3833166666667,"trial_2","any_QUD","anyQUD"
"5915","summa.wav","1693","No",62,"0",73,13.3833166666667,"trial_2","any_QUD","anyQUD"
"5916","ten.wav","4531","No",63,"13",73,13.3833166666667,"trial_2","any_QUD","anyQUD"
"5917","two.wav","1647","No",64,"5",73,13.3833166666667,"trial_2","any_QUD","anyQUD"
"5918","one.wav","1644","No",65,"11",73,13.3833166666667,"trial_2","any_QUD","anyQUD"
"5919","all.wav","1681","Yes",66,"13",73,13.3833166666667,"trial_2","any_QUD","anyQUD"
"5920","eleven.wav","3868","Yes",67,"11",73,13.3833166666667,"trial_2","any_QUD","anyQUD"
"5921","all.wav","1653","Yes",68,"13",73,13.3833166666667,"trial_2","any_QUD","anyQUD"
"5922","summa.wav","1790","No",69,"13",73,13.3833166666667,"trial_2","any_QUD","anyQUD"
"5923","two.wav","1568","Yes",70,"2",73,13.3833166666667,"trial_2","any_QUD","anyQUD"
"5924","two.wav","1987","No",71,"8",73,13.3833166666667,"trial_2","any_QUD","anyQUD"
"5925","none.wav","1619","No",72,"2",73,13.3833166666667,"trial_2","any_QUD","anyQUD"
"5926","five.wav","1682","Yes",73,"5",73,13.3833166666667,"trial_2","any_QUD","anyQUD"
"5927","five.wav","1787","No",74,"13",73,13.3833166666667,"trial_2","any_QUD","anyQUD"
"5928","twelve.wav","1796","No",75,"2",73,13.3833166666667,"trial_2","any_QUD","anyQUD"
"5929","summa.wav","1748","No",76,"13",73,13.3833166666667,"trial_2","any_QUD","anyQUD"
"5930","all.wav","1542","No",77,"11",73,13.3833166666667,"trial_2","any_QUD","anyQUD"
"5931","summa.wav","1561","No",78,"0",73,13.3833166666667,"trial_2","any_QUD","anyQUD"
"5932","all.wav","1477","No",79,"0",73,13.3833166666667,"trial_2","any_QUD","anyQUD"
"5933","nine.wav","1616","No",80,"5",73,13.3833166666667,"trial_2","any_QUD","anyQUD"
"5934","summa.wav","1589","Yes",81,"11",73,13.3833166666667,"trial_2","any_QUD","anyQUD"
"5935","none.wav","1669","Yes",82,"0",73,13.3833166666667,"trial_2","any_QUD","anyQUD"
"5936","eight.wav","4273","No",83,"8",73,13.3833166666667,"trial_2","any_QUD","anyQUD"
"5937","","0","Barbara",1,"Barbara",74,14.0481833333333,"bot_check","any_QUD","anyQUD"
"5938","","0","Four",3,"",74,14.0481833333333,"audio_check","any_QUD","anyQUD"
"5939","","0","Jam",4,"",74,14.0481833333333,"comprehension_check_1","any_QUD","anyQUD"
"5940","none.wav","704","Yes",6,"13",74,14.0481833333333,"practice_trial","any_QUD","anyQUD"
"5941","all.wav","2275","Yes",7,"13",74,14.0481833333333,"practice_trial","any_QUD","anyQUD"
"5942","all.wav","1634","No",8,"0",74,14.0481833333333,"practice_trial","any_QUD","anyQUD"
"5943","none.wav","1859","Yes",9,"0",74,14.0481833333333,"practice_trial","any_QUD","anyQUD"
"5944","all.wav","1105","Yes",11,"13",74,14.0481833333333,"trial_1","any_QUD","anyQUD"
"5945","summa.wav","2097","No",12,"0",74,14.0481833333333,"trial_1","any_QUD","anyQUD"
"5946","two.wav","1475","Yes",13,"2",74,14.0481833333333,"trial_1","any_QUD","anyQUD"
"5947","none.wav","1427","Yes",14,"0",74,14.0481833333333,"trial_1","any_QUD","anyQUD"
"5948","thirteen.wav","5076","No",15,"11",74,14.0481833333333,"trial_1","any_QUD","anyQUD"
"5949","all.wav","1443","No",16,"2",74,14.0481833333333,"trial_1","any_QUD","anyQUD"
"5950","summa.wav","1812","Yes",17,"8",74,14.0481833333333,"trial_1","any_QUD","anyQUD"
"5951","eight.wav","2611","No",18,"13",74,14.0481833333333,"trial_1","any_QUD","anyQUD"
"5952","two.wav","1316","Yes",19,"2",74,14.0481833333333,"trial_1","any_QUD","anyQUD"
"5953","summa.wav","2613","Yes",20,"13",74,14.0481833333333,"trial_1","any_QUD","anyQUD"
"5954","four.wav","1730","No",21,"5",74,14.0481833333333,"trial_1","any_QUD","anyQUD"
"5955","all.wav","1683","No",22,"5",74,14.0481833333333,"trial_1","any_QUD","anyQUD"
"5956","eleven.wav","2579","No",23,"8",74,14.0481833333333,"trial_1","any_QUD","anyQUD"
"5957","summa.wav","1971","Yes",24,"13",74,14.0481833333333,"trial_1","any_QUD","anyQUD"
"5958","none.wav","1395","No",25,"8",74,14.0481833333333,"trial_1","any_QUD","anyQUD"
"5959","five.wav","1283","No",26,"0",74,14.0481833333333,"trial_1","any_QUD","anyQUD"
"5960","eight.wav","2036","Yes",27,"8",74,14.0481833333333,"trial_1","any_QUD","anyQUD"
"5961","all.wav","1171","Yes",28,"13",74,14.0481833333333,"trial_1","any_QUD","anyQUD"
"5962","two.wav","1219","Yes",29,"2",74,14.0481833333333,"trial_1","any_QUD","anyQUD"
"5963","seven.wav","1955","No",30,"11",74,14.0481833333333,"trial_1","any_QUD","anyQUD"
"5964","two.wav","1634","Yes",31,"2",74,14.0481833333333,"trial_1","any_QUD","anyQUD"
"5965","all.wav","1507","No",32,"0",74,14.0481833333333,"trial_1","any_QUD","anyQUD"
"5966","eleven.wav","1810","Yes",33,"11",74,14.0481833333333,"trial_1","any_QUD","anyQUD"
"5967","summa.wav","1218","Yes",34,"13",74,14.0481833333333,"trial_1","any_QUD","anyQUD"
"5968","eight.wav","1364","Yes",35,"8",74,14.0481833333333,"trial_1","any_QUD","anyQUD"
"5969","eleven.wav","1506","No",36,"0",74,14.0481833333333,"trial_1","any_QUD","anyQUD"
"5970","ten.wav","1955","No",37,"5",74,14.0481833333333,"trial_1","any_QUD","anyQUD"
"5971","summa.wav","1155","Yes",38,"5",74,14.0481833333333,"trial_1","any_QUD","anyQUD"
"5972","all.wav","1618","Yes",39,"13",74,14.0481833333333,"trial_1","any_QUD","anyQUD"
"5973","none.wav","1361","Yes",40,"0",74,14.0481833333333,"trial_1","any_QUD","anyQUD"
"5974","summa.wav","1302","No",41,"0",74,14.0481833333333,"trial_1","any_QUD","anyQUD"
"5975","all.wav","2034","Yes",42,"11",74,14.0481833333333,"trial_1","any_QUD","anyQUD"
"5976","all.wav","1378","Yes",43,"13",74,14.0481833333333,"trial_1","any_QUD","anyQUD"
"5977","none.wav","1154","No",44,"11",74,14.0481833333333,"trial_1","any_QUD","anyQUD"
"5978","five.wav","1475","Yes",45,"5",74,14.0481833333333,"trial_1","any_QUD","anyQUD"
"5979","summa.wav","1137","Yes",46,"13",74,14.0481833333333,"trial_1","any_QUD","anyQUD"
"5980","","0","Jam",47,"",74,14.0481833333333,"comprehension_check_2","any_QUD","anyQUD"
"5981","two.wav","4928","Yes",48,"5",74,14.0481833333333,"trial_2","any_QUD","anyQUD"
"5982","none.wav","3058","No",49,"13",74,14.0481833333333,"trial_2","any_QUD","anyQUD"
"5983","five.wav","915","Yes",50,"5",74,14.0481833333333,"trial_2","any_QUD","anyQUD"
"5984","summa.wav","1522","Yes",51,"2",74,14.0481833333333,"trial_2","any_QUD","anyQUD"
"5985","all.wav","880","Yes",52,"13",74,14.0481833333333,"trial_2","any_QUD","anyQUD"
"5986","summa.wav","1315","Yes",53,"13",74,14.0481833333333,"trial_2","any_QUD","anyQUD"
"5987","ten.wav","1282","Yes",54,"13",74,14.0481833333333,"trial_2","any_QUD","anyQUD"
"5988","summa.wav","1683","Yes",55,"13",74,14.0481833333333,"trial_2","any_QUD","anyQUD"
"5989","all.wav","1154","Yes",56,"13",74,14.0481833333333,"trial_2","any_QUD","anyQUD"
"5990","none.wav","2083","Yes",57,"0",74,14.0481833333333,"trial_2","any_QUD","anyQUD"
"5991","one.wav","1490","Yes",58,"11",74,14.0481833333333,"trial_2","any_QUD","anyQUD"
"5992","three.wav","2321","No",59,"0",74,14.0481833333333,"trial_2","any_QUD","anyQUD"
"5993","eight.wav","2242","Yes",60,"8",74,14.0481833333333,"trial_2","any_QUD","anyQUD"
"5994","summa.wav","2163","No",61,"0",74,14.0481833333333,"trial_2","any_QUD","anyQUD"
"5995","two.wav","1715","Yes",62,"2",74,14.0481833333333,"trial_2","any_QUD","anyQUD"
"5996","all.wav","1909","No",63,"5",74,14.0481833333333,"trial_2","any_QUD","anyQUD"
"5997","eight.wav","1491","Yes",64,"8",74,14.0481833333333,"trial_2","any_QUD","anyQUD"
"5998","all.wav","2578","No",65,"8",74,14.0481833333333,"trial_2","any_QUD","anyQUD"
"5999","summa.wav","1523","Yes",66,"11",74,14.0481833333333,"trial_2","any_QUD","anyQUD"
"6000","none.wav","1697","Yes",67,"0",74,14.0481833333333,"trial_2","any_QUD","anyQUD"
"6001","twelve.wav","1955","No",68,"2",74,14.0481833333333,"trial_2","any_QUD","anyQUD"
"6002","two.wav","1474","Yes",69,"8",74,14.0481833333333,"trial_2","any_QUD","anyQUD"
"6003","all.wav","1058","Yes",70,"13",74,14.0481833333333,"trial_2","any_QUD","anyQUD"
"6004","none.wav","2435","No",71,"2",74,14.0481833333333,"trial_2","any_QUD","anyQUD"
"6005","summa.wav","1268","Yes",72,"13",74,14.0481833333333,"trial_2","any_QUD","anyQUD"
"6006","all.wav","1150","Yes",73,"13",74,14.0481833333333,"trial_2","any_QUD","anyQUD"
