"Answer.time_in_minutes","image","audio","response","workerid","Answer.condition","slide_type","slide_number","speaker_cond"
12.3765333333333,"0","five.wav","[1556, 'No']",3,"age1-anyQUD","trial_1",19,"r1-age1-any"
12.3765333333333,"0","none.wav","[1250, 'Yes']",3,"age1-anyQUD","trial_1",20,"r1-age1-any"
12.3765333333333,"13","all.wav","[1403, 'Yes']",3,"age1-anyQUD","trial_1",21,"r1-age1-any"
12.3765333333333,"13","summa.wav","[1802, 'No']",3,"age1-anyQUD","trial_1",22,"r1-age1-any"
12.3765333333333,"0","summa.wav","[2068, 'No']",3,"age1-anyQUD","trial_1",23,"r1-age1-any"
12.3765333333333,"13","all.wav","[1067, 'Yes']",3,"age1-anyQUD","trial_1",24,"r1-age1-any"
12.3765333333333,"2","two.wav","[1171, 'Yes']",3,"age1-anyQUD","trial_1",25,"r1-age1-any"
12.3765333333333,"11","thirteen.wav","[3011, 'No']",3,"age1-anyQUD","trial_1",26,"r1-age1-any"
12.3765333333333,"8","summa.wav","[1970, 'Yes']",3,"age1-anyQUD","trial_1",27,"r1-age1-any"
12.3765333333333,"2","all.wav","[1550, 'No']",3,"age1-anyQUD","trial_1",28,"r1-age1-any"
12.3765333333333,"0","summa.wav","[1461, 'No']",3,"age1-anyQUD","trial_1",29,"r1-age1-any"
12.3765333333333,"2","two.wav","[960, 'Yes']",3,"age1-anyQUD","trial_1",30,"r1-age1-any"
12.3765333333333,"11","eleven.wav","[5093, 'Yes']",3,"age1-anyQUD","trial_1",31,"r1-age1-any"
12.3765333333333,"13","summa.wav","[1604, 'No']",3,"age1-anyQUD","trial_1",32,"r1-age1-any"
12.3765333333333,"13","all.wav","[1529, 'Yes']",3,"age1-anyQUD","trial_1",33,"r1-age1-any"
12.3765333333333,"5","five.wav","[1324, 'Yes']",3,"age1-anyQUD","trial_1",34,"r1-age1-any"
12.3765333333333,"0","all.wav","[1116, 'No']",3,"age1-anyQUD","trial_1",35,"r1-age1-any"
12.3765333333333,"11","none.wav","[1717, 'No']",3,"age1-anyQUD","trial_1",36,"r1-age1-any"
12.3765333333333,"8","eight.wav","[2294, 'Yes']",3,"age1-anyQUD","trial_1",37,"r1-age1-any"
12.3765333333333,"0","eleven.wav","[1669, 'No']",3,"age1-anyQUD","trial_1",38,"r1-age1-any"
12.3765333333333,"11","all.wav","[1486, 'No']",3,"age1-anyQUD","trial_1",39,"r1-age1-any"
12.3765333333333,"2","two.wav","[975, 'Yes']",3,"age1-anyQUD","trial_1",40,"r1-age1-any"
12.3765333333333,"5","ten.wav","[1200, 'No']",3,"age1-anyQUD","trial_1",41,"r1-age1-any"
12.3765333333333,"13","all.wav","[1299, 'Yes']",3,"age1-anyQUD","trial_1",42,"r1-age1-any"
12.3765333333333,"5","summa.wav","[1436, 'Yes']",3,"age1-anyQUD","trial_1",43,"r1-age1-any"
12.3765333333333,"11","seven.wav","[1791, 'No']",3,"age1-anyQUD","trial_1",44,"r1-age1-any"
12.3765333333333,"0","none.wav","[1363, 'Yes']",3,"age1-anyQUD","trial_1",45,"r1-age1-any"
12.3765333333333,"13","summa.wav","[1850, 'No']",3,"age1-anyQUD","trial_1",46,"r1-age1-any"
12.3765333333333,"","","[0, 'Jam']",3,"age1-anyQUD","comprehension_check_2",47,"r1-age1-any"
12.3765333333333,"2","summa.wav","[1471, 'Yes']",3,"age1-anyQUD","trial_2",48,"r1-age1-any"
12.3765333333333,"5","all.wav","[1248, 'No']",3,"age1-anyQUD","trial_2",49,"r1-age1-any"
12.3765333333333,"8","all.wav","[1573, 'No']",3,"age1-anyQUD","trial_2",50,"r1-age1-any"
12.3765333333333,"0","none.wav","[1302, 'Yes']",3,"age1-anyQUD","trial_2",51,"r1-age1-any"
12.3765333333333,"8","eight.wav","[2015, 'Yes']",3,"age1-anyQUD","trial_2",52,"r1-age1-any"
12.3765333333333,"5","two.wav","[1331, 'No']",3,"age1-anyQUD","trial_2",53,"r1-age1-any"
12.3765333333333,"13","all.wav","[1213, 'Yes']",3,"age1-anyQUD","trial_2",54,"r1-age1-any"
12.3765333333333,"0","summa.wav","[990, 'No']",3,"age1-anyQUD","trial_2",55,"r1-age1-any"
12.3765333333333,"13","ten.wav","[1336, 'No']",3,"age1-anyQUD","trial_2",56,"r1-age1-any"
12.3765333333333,"11","one.wav","[1463, 'No']",3,"age1-anyQUD","trial_2",57,"r1-age1-any"
12.3765333333333,"8","eight.wav","[1203, 'Yes']",3,"age1-anyQUD","trial_2",58,"r1-age1-any"
12.3765333333333,"13","summa.wav","[1151, 'No']",3,"age1-anyQUD","trial_2",59,"r1-age1-any"
12.3765333333333,"0","three.wav","[1301, 'No']",3,"age1-anyQUD","trial_2",60,"r1-age1-any"
12.3765333333333,"13","summa.wav","[1093, 'No']",3,"age1-anyQUD","trial_2",61,"r1-age1-any"
12.3765333333333,"5","five.wav","[1215, 'Yes']",3,"age1-anyQUD","trial_2",62,"r1-age1-any"
12.3765333333333,"13","all.wav","[1115, 'Yes']",3,"age1-anyQUD","trial_2",63,"r1-age1-any"
12.3765333333333,"2","two.wav","[1186, 'Yes']",3,"age1-anyQUD","trial_2",64,"r1-age1-any"
12.3765333333333,"13","none.wav","[1177, 'No']",3,"age1-anyQUD","trial_2",65,"r1-age1-any"
12.3765333333333,"2","none.wav","[1195, 'No']",3,"age1-anyQUD","trial_2",66,"r1-age1-any"
12.3765333333333,"2","twelve.wav","[1252, 'No']",3,"age1-anyQUD","trial_2",67,"r1-age1-any"
12.3765333333333,"13","all.wav","[1168, 'Yes']",3,"age1-anyQUD","trial_2",68,"r1-age1-any"
12.3765333333333,"13","all.wav","[1621, 'Yes']",3,"age1-anyQUD","trial_2",69,"r1-age1-any"
12.3765333333333,"11","summa.wav","[1708, 'Yes']",3,"age1-anyQUD","trial_2",70,"r1-age1-any"
12.3765333333333,"8","eight.wav","[1128, 'Yes']",3,"age1-anyQUD","trial_2",71,"r1-age1-any"
12.3765333333333,"2","two.wav","[1373, 'Yes']",3,"age1-anyQUD","trial_2",72,"r1-age1-any"
12.3765333333333,"5","five.wav","[927, 'Yes']",3,"age1-anyQUD","trial_2",73,"r1-age1-any"
12.3765333333333,"11","all.wav","[1129, 'No']",3,"age1-anyQUD","trial_2",74,"r1-age1-any"
12.3765333333333,"13","summa.wav","[1097, 'No']",3,"age1-anyQUD","trial_2",75,"r1-age1-any"
12.3765333333333,"5","nine.wav","[1242, 'No']",3,"age1-anyQUD","trial_2",76,"r1-age1-any"
12.3765333333333,"8","two.wav","[1039, 'No']",3,"age1-anyQUD","trial_2",77,"r1-age1-any"
12.3765333333333,"13","five.wav","[1287, 'No']",3,"age1-anyQUD","trial_2",78,"r1-age1-any"
12.3765333333333,"13","summa.wav","[1260, 'No']",3,"age1-anyQUD","trial_2",79,"r1-age1-any"
12.3765333333333,"0","summa.wav","[1009, 'No']",3,"age1-anyQUD","trial_2",80,"r1-age1-any"
12.3765333333333,"0","none.wav","[1221, 'Yes']",3,"age1-anyQUD","trial_2",81,"r1-age1-any"
12.3765333333333,"11","eleven.wav","[1724, 'Yes']",3,"age1-anyQUD","trial_2",82,"r1-age1-any"
12.3765333333333,"0","all.wav","[1032, 'No']",3,"age1-anyQUD","trial_2",83,"r1-age1-any"
11.5041166666667,"Barbara","","[0, 'Barbara']",4,"age1-anyQUD","bot_check",1,"r1-age1-any"
11.5041166666667,"","","[0, 'Four']",4,"age1-anyQUD","audio_check",3,"r1-age1-any"
11.5041166666667,"","","[0, 'Jam']",4,"age1-anyQUD","comprehension_check_1",4,"r1-age1-any"
11.5041166666667,"13","none.wav","[2181, 'No']",4,"age1-anyQUD","practice_trial",6,"r1-age1-any"
11.5041166666667,"13","all.wav","[1884, 'Yes']",4,"age1-anyQUD","practice_trial",7,"r1-age1-any"
11.5041166666667,"0","all.wav","[1811, 'No']",4,"age1-anyQUD","practice_trial",8,"r1-age1-any"
11.5041166666667,"0","none.wav","[1868, 'Yes']",4,"age1-anyQUD","practice_trial",9,"r1-age1-any"
11.5041166666667,"0","none.wav","[1879, 'Yes']",4,"age1-anyQUD","trial_1",11,"r1-age1-any"
11.5041166666667,"8","eleven.wav","[4586, 'No']",4,"age1-anyQUD","trial_1",12,"r1-age1-any"
11.5041166666667,"2","two.wav","[1662, 'Yes']",4,"age1-anyQUD","trial_1",13,"r1-age1-any"
11.5041166666667,"13","summa.wav","[3764, 'No']",4,"age1-anyQUD","trial_1",14,"r1-age1-any"
11.5041166666667,"8","eight.wav","[2262, 'Yes']",4,"age1-anyQUD","trial_1",15,"r1-age1-any"
11.5041166666667,"13","all.wav","[1782, 'Yes']",4,"age1-anyQUD","trial_1",16,"r1-age1-any"
11.5041166666667,"0","five.wav","[1461, 'No']",4,"age1-anyQUD","trial_1",17,"r1-age1-any"
11.5041166666667,"8","none.wav","[1609, 'No']",4,"age1-anyQUD","trial_1",18,"r1-age1-any"
11.5041166666667,"13","eight.wav","[2605, 'No']",4,"age1-anyQUD","trial_1",19,"r1-age1-any"
11.5041166666667,"13","all.wav","[1207, 'Yes']",4,"age1-anyQUD","trial_1",20,"r1-age1-any"
11.5041166666667,"2","two.wav","[1093, 'Yes']",4,"age1-anyQUD","trial_1",21,"r1-age1-any"
11.5041166666667,"5","all.wav","[1338, 'No']",4,"age1-anyQUD","trial_1",22,"r1-age1-any"
11.5041166666667,"2","all.wav","[1000, 'No']",4,"age1-anyQUD","trial_1",23,"r1-age1-any"
11.5041166666667,"13","summa.wav","[1193, 'No']",4,"age1-anyQUD","trial_1",24,"r1-age1-any"
11.5041166666667,"8","summa.wav","[3397, 'Yes']",4,"age1-anyQUD","trial_1",25,"r1-age1-any"
11.5041166666667,"5","four.wav","[1789, 'No']",4,"age1-anyQUD","trial_1",26,"r1-age1-any"
11.5041166666667,"11","thirteen.wav","[4258, 'No']",4,"age1-anyQUD","trial_1",27,"r1-age1-any"
11.5041166666667,"0","summa.wav","[1314, 'No']",4,"age1-anyQUD","trial_1",28,"r1-age1-any"
11.5041166666667,"13","summa.wav","[1642, 'No']",4,"age1-anyQUD","trial_1",29,"r1-age1-any"
11.5041166666667,"13","all.wav","[1716, 'Yes']",4,"age1-anyQUD","trial_1",30,"r1-age1-any"
11.5041166666667,"11","none.wav","[1766, 'No']",4,"age1-anyQUD","trial_1",31,"r1-age1-any"
11.5041166666667,"0","all.wav","[3328, 'No']",4,"age1-anyQUD","trial_1",32,"r1-age1-any"
11.5041166666667,"13","summa.wav","[1645, 'No']",4,"age1-anyQUD","trial_1",33,"r1-age1-any"
11.5041166666667,"11","all.wav","[1515, 'No']",4,"age1-anyQUD","trial_1",34,"r1-age1-any"
11.5041166666667,"2","two.wav","[979, 'Yes']",4,"age1-anyQUD","trial_1",35,"r1-age1-any"
11.5041166666667,"5","summa.wav","[3724, 'Yes']",4,"age1-anyQUD","trial_1",36,"r1-age1-any"
11.5041166666667,"13","all.wav","[1159, 'Yes']",4,"age1-anyQUD","trial_1",37,"r1-age1-any"
11.5041166666667,"8","eight.wav","[1033, 'Yes']",4,"age1-anyQUD","trial_1",38,"r1-age1-any"
11.5041166666667,"2","two.wav","[989, 'Yes']",4,"age1-anyQUD","trial_1",39,"r1-age1-any"
11.5041166666667,"5","ten.wav","[1171, 'No']",4,"age1-anyQUD","trial_1",40,"r1-age1-any"
11.5041166666667,"11","seven.wav","[1518, 'No']",4,"age1-anyQUD","trial_1",41,"r1-age1-any"
11.5041166666667,"11","eleven.wav","[3791, 'Yes']",4,"age1-anyQUD","trial_1",42,"r1-age1-any"
11.5041166666667,"0","none.wav","[974, 'Yes']",4,"age1-anyQUD","trial_1",43,"r1-age1-any"
11.5041166666667,"0","summa.wav","[1632, 'No']",4,"age1-anyQUD","trial_1",44,"r1-age1-any"
11.5041166666667,"5","five.wav","[1343, 'Yes']",4,"age1-anyQUD","trial_1",45,"r1-age1-any"
11.5041166666667,"0","eleven.wav","[1608, 'No']",4,"age1-anyQUD","trial_1",46,"r1-age1-any"
11.5041166666667,"","","[0, 'Jam']",4,"age1-anyQUD","comprehension_check_2",47,"r1-age1-any"
11.5041166666667,"13","all.wav","[1047, 'Yes']",4,"age1-anyQUD","trial_2",48,"r1-age1-any"
11.5041166666667,"5","two.wav","[1421, 'No']",4,"age1-anyQUD","trial_2",49,"r1-age1-any"
11.5041166666667,"2","summa.wav","[1681, 'Yes']",4,"age1-anyQUD","trial_2",50,"r1-age1-any"
11.5041166666667,"2","two.wav","[33178, 'No']",4,"age1-anyQUD","trial_2",51,"r1-age1-any"
11.5041166666667,"0","three.wav","[1707, 'No']",4,"age1-anyQUD","trial_2",52,"r1-age1-any"
11.5041166666667,"8","eight.wav","[5798, 'Yes']",4,"age1-anyQUD","trial_2",53,"r1-age1-any"
11.5041166666667,"0","none.wav","[3315, 'No']",4,"age1-anyQUD","trial_2",54,"r1-age1-any"
11.5041166666667,"8","eight.wav","[1591, 'Yes']",4,"age1-anyQUD","trial_2",55,"r1-age1-any"
11.5041166666667,"11","one.wav","[2798, 'No']",4,"age1-anyQUD","trial_2",56,"r1-age1-any"
11.5041166666667,"5","all.wav","[1756, 'No']",4,"age1-anyQUD","trial_2",57,"r1-age1-any"
11.5041166666667,"13","none.wav","[2436, 'No']",4,"age1-anyQUD","trial_2",58,"r1-age1-any"
11.5041166666667,"5","five.wav","[1222, 'Yes']",4,"age1-anyQUD","trial_2",59,"r1-age1-any"
11.5041166666667,"13","summa.wav","[2697, 'No']",4,"age1-anyQUD","trial_2",60,"r1-age1-any"
11.5041166666667,"8","all.wav","[1580, 'No']",4,"age1-anyQUD","trial_2",61,"r1-age1-any"
11.5041166666667,"13","all.wav","[984, 'Yes']",4,"age1-anyQUD","trial_2",62,"r1-age1-any"
11.5041166666667,"0","summa.wav","[1717, 'No']",4,"age1-anyQUD","trial_2",63,"r1-age1-any"
11.5041166666667,"13","ten.wav","[5416, 'No']",4,"age1-anyQUD","trial_2",64,"r1-age1-any"
11.5041166666667,"13","summa.wav","[1956, 'No']",4,"age1-anyQUD","trial_2",65,"r1-age1-any"
11.5041166666667,"0","summa.wav","[1312, 'No']",4,"age1-anyQUD","trial_2",66,"r1-age1-any"
11.5041166666667,"11","eleven.wav","[3039, 'Yes']",4,"age1-anyQUD","trial_2",67,"r1-age1-any"
11.5041166666667,"2","two.wav","[1107, 'Yes']",4,"age1-anyQUD","trial_2",68,"r1-age1-any"
11.5041166666667,"11","summa.wav","[2077, 'Yes']",4,"age1-anyQUD","trial_2",69,"r1-age1-any"
11.5041166666667,"2","twelve.wav","[1444, 'No']",4,"age1-anyQUD","trial_2",70,"r1-age1-any"
11.5041166666667,"13","five.wav","[1939, 'No']",4,"age1-anyQUD","trial_2",71,"r1-age1-any"
11.5041166666667,"8","two.wav","[1865, 'No']",4,"age1-anyQUD","trial_2",72,"r1-age1-any"
11.5041166666667,"8","eight.wav","[1092, 'Yes']",4,"age1-anyQUD","trial_2",73,"r1-age1-any"
11.5041166666667,"2","none.wav","[1317, 'No']",4,"age1-anyQUD","trial_2",74,"r1-age1-any"
11.5041166666667,"13","all.wav","[885, 'Yes']",4,"age1-anyQUD","trial_2",75,"r1-age1-any"
11.5041166666667,"13","all.wav","[883, 'Yes']",4,"age1-anyQUD","trial_2",76,"r1-age1-any"
11.5041166666667,"13","summa.wav","[4034, 'No']",4,"age1-anyQUD","trial_2",77,"r1-age1-any"
11.5041166666667,"13","summa.wav","[1941, 'No']",4,"age1-anyQUD","trial_2",78,"r1-age1-any"
11.5041166666667,"11","all.wav","[1519, 'No']",4,"age1-anyQUD","trial_2",79,"r1-age1-any"
11.5041166666667,"5","five.wav","[1397, 'Yes']",4,"age1-anyQUD","trial_2",80,"r1-age1-any"
11.5041166666667,"0","none.wav","[1366, 'Yes']",4,"age1-anyQUD","trial_2",81,"r1-age1-any"
11.5041166666667,"0","all.wav","[1284, 'No']",4,"age1-anyQUD","trial_2",82,"r1-age1-any"
11.5041166666667,"5","nine.wav","[1498, 'No']",4,"age1-anyQUD","trial_2",83,"r1-age1-any"
10.0551833333333,"Susan","","[0, 'Susan']",5,"age1-anyQUD","bot_check",1,"r1-age1-any"
10.0551833333333,"","","[0, 'Four']",5,"age1-anyQUD","audio_check",3,"r1-age1-any"
10.0551833333333,"","","[0, 'Jam']",5,"age1-anyQUD","comprehension_check_1",4,"r1-age1-any"
10.0551833333333,"13","none.wav","[7094, 'Yes']",5,"age1-anyQUD","practice_trial",6,"r1-age1-any"
10.0551833333333,"13","all.wav","[9232, 'Yes']",5,"age1-anyQUD","practice_trial",7,"r1-age1-any"
10.0551833333333,"0","all.wav","[1649, 'No']",5,"age1-anyQUD","practice_trial",8,"r1-age1-any"
10.0551833333333,"0","none.wav","[1817, 'Yes']",5,"age1-anyQUD","practice_trial",9,"r1-age1-any"
10.0551833333333,"13","all.wav","[1711, 'Yes']",5,"age1-anyQUD","trial_1",11,"r1-age1-any"
10.0551833333333,"13","all.wav","[1111, 'Yes']",5,"age1-anyQUD","trial_1",12,"r1-age1-any"
10.0551833333333,"13","summa.wav","[3008, 'No']",5,"age1-anyQUD","trial_1",13,"r1-age1-any"
10.0551833333333,"2","two.wav","[1791, 'Yes']",5,"age1-anyQUD","trial_1",14,"r1-age1-any"
10.0551833333333,"11","thirteen.wav","[7463, 'No']",5,"age1-anyQUD","trial_1",15,"r1-age1-any"
10.0551833333333,"2","two.wav","[1427, 'Yes']",5,"age1-anyQUD","trial_1",16,"r1-age1-any"
10.0551833333333,"13","summa.wav","[2728, 'No']",5,"age1-anyQUD","trial_1",17,"r1-age1-any"
10.0551833333333,"0","none.wav","[1627, 'Yes']",5,"age1-anyQUD","trial_1",18,"r1-age1-any"
10.0551833333333,"13","eight.wav","[5087, 'No']",5,"age1-anyQUD","trial_1",19,"r1-age1-any"
10.0551833333333,"8","eight.wav","[8095, 'Yes']",5,"age1-anyQUD","trial_1",20,"r1-age1-any"
10.0551833333333,"8","none.wav","[1407, 'No']",5,"age1-anyQUD","trial_1",21,"r1-age1-any"
10.0551833333333,"2","all.wav","[1494, 'Yes']",5,"age1-anyQUD","trial_1",22,"r1-age1-any"
10.0551833333333,"8","eleven.wav","[4663, 'No']",5,"age1-anyQUD","trial_1",23,"r1-age1-any"
10.0551833333333,"0","five.wav","[1618, 'No']",5,"age1-anyQUD","trial_1",24,"r1-age1-any"
10.0551833333333,"5","four.wav","[1522, 'No']",5,"age1-anyQUD","trial_1",25,"r1-age1-any"
10.0551833333333,"0","summa.wav","[1410, 'No']",5,"age1-anyQUD","trial_1",26,"r1-age1-any"
10.0551833333333,"8","summa.wav","[1551, 'No']",5,"age1-anyQUD","trial_1",27,"r1-age1-any"
10.0551833333333,"5","all.wav","[1360, 'No']",5,"age1-anyQUD","trial_1",28,"r1-age1-any"
10.0551833333333,"11","seven.wav","[5228, 'No']",5,"age1-anyQUD","trial_1",29,"r1-age1-any"
10.0551833333333,"13","all.wav","[1292, 'Yes']",5,"age1-anyQUD","trial_1",30,"r1-age1-any"
10.0551833333333,"2","two.wav","[1343, 'Yes']",5,"age1-anyQUD","trial_1",31,"r1-age1-any"
10.0551833333333,"13","all.wav","[1075, 'Yes']",5,"age1-anyQUD","trial_1",32,"r1-age1-any"
10.0551833333333,"0","none.wav","[1678, 'Yes']",5,"age1-anyQUD","trial_1",33,"r1-age1-any"
10.0551833333333,"11","eleven.wav","[7388, 'Yes']",5,"age1-anyQUD","trial_1",34,"r1-age1-any"
10.0551833333333,"13","summa.wav","[2268, 'No']",5,"age1-anyQUD","trial_1",35,"r1-age1-any"
10.0551833333333,"0","eleven.wav","[1814, 'No']",5,"age1-anyQUD","trial_1",36,"r1-age1-any"
10.0551833333333,"2","two.wav","[1196, 'Yes']",5,"age1-anyQUD","trial_1",37,"r1-age1-any"
10.0551833333333,"8","eight.wav","[5322, 'Yes']",5,"age1-anyQUD","trial_1",38,"r1-age1-any"
10.0551833333333,"5","ten.wav","[1995, 'No']",5,"age1-anyQUD","trial_1",39,"r1-age1-any"
10.0551833333333,"11","none.wav","[1514, 'No']",5,"age1-anyQUD","trial_1",40,"r1-age1-any"
10.0551833333333,"5","five.wav","[2631, 'Yes']",5,"age1-anyQUD","trial_1",41,"r1-age1-any"
10.0551833333333,"5","summa.wav","[1587, 'Yes']",5,"age1-anyQUD","trial_1",42,"r1-age1-any"
10.0551833333333,"13","summa.wav","[2132, 'No']",5,"age1-anyQUD","trial_1",43,"r1-age1-any"
10.0551833333333,"11","all.wav","[1167, 'Yes']",5,"age1-anyQUD","trial_1",44,"r1-age1-any"
10.0551833333333,"0","all.wav","[1208, 'No']",5,"age1-anyQUD","trial_1",45,"r1-age1-any"
10.0551833333333,"0","summa.wav","[1277, 'No']",5,"age1-anyQUD","trial_1",46,"r1-age1-any"
10.0551833333333,"","","[0, 'Jam']",5,"age1-anyQUD","comprehension_check_2",47,"r1-age1-any"
10.0551833333333,"5","five.wav","[1298, 'Yes']",5,"age1-anyQUD","trial_2",48,"r1-age1-any"
10.0551833333333,"11","one.wav","[1505, 'No']",5,"age1-anyQUD","trial_2",49,"r1-age1-any"
10.0551833333333,"13","summa.wav","[1683, 'No']",5,"age1-anyQUD","trial_2",50,"r1-age1-any"
10.0551833333333,"0","summa.wav","[1119, 'No']",5,"age1-anyQUD","trial_2",51,"r1-age1-any"
10.0551833333333,"8","all.wav","[1249, 'No']",5,"age1-anyQUD","trial_2",52,"r1-age1-any"
10.0551833333333,"8","eight.wav","[3537, 'Yes']",5,"age1-anyQUD","trial_2",53,"r1-age1-any"
10.0551833333333,"13","ten.wav","[7893, 'No']",5,"age1-anyQUD","trial_2",54,"r1-age1-any"
10.0551833333333,"13","summa.wav","[2681, 'No']",5,"age1-anyQUD","trial_2",55,"r1-age1-any"
10.0551833333333,"2","two.wav","[1225, 'Yes']",5,"age1-anyQUD","trial_2",56,"r1-age1-any"
10.0551833333333,"8","eight.wav","[3110, 'Yes']",5,"age1-anyQUD","trial_2",57,"r1-age1-any"
10.0551833333333,"13","all.wav","[855, 'Yes']",5,"age1-anyQUD","trial_2",58,"r1-age1-any"
10.0551833333333,"0","none.wav","[1370, 'Yes']",5,"age1-anyQUD","trial_2",59,"r1-age1-any"
10.0551833333333,"13","all.wav","[1210, 'Yes']",5,"age1-anyQUD","trial_2",60,"r1-age1-any"
10.0551833333333,"5","two.wav","[1267, 'No']",5,"age1-anyQUD","trial_2",61,"r1-age1-any"
10.0551833333333,"5","all.wav","[1203, 'No']",5,"age1-anyQUD","trial_2",62,"r1-age1-any"
10.0551833333333,"2","summa.wav","[2449, 'Yes']",5,"age1-anyQUD","trial_2",63,"r1-age1-any"
10.0551833333333,"0","three.wav","[1449, 'No']",5,"age1-anyQUD","trial_2",64,"r1-age1-any"
10.0551833333333,"13","none.wav","[1718, 'No']",5,"age1-anyQUD","trial_2",65,"r1-age1-any"
10.0551833333333,"13","summa.wav","[1485, 'No']",5,"age1-anyQUD","trial_2",66,"r1-age1-any"
10.0551833333333,"13","summa.wav","[1265, 'No']",5,"age1-anyQUD","trial_2",67,"r1-age1-any"
10.0551833333333,"0","none.wav","[2105, 'Yes']",5,"age1-anyQUD","trial_2",68,"r1-age1-any"
10.0551833333333,"0","summa.wav","[1792, 'No']",5,"age1-anyQUD","trial_2",69,"r1-age1-any"
10.0551833333333,"5","five.wav","[1189, 'Yes']",5,"age1-anyQUD","trial_2",70,"r1-age1-any"
10.0551833333333,"2","twelve.wav","[1689, 'No']",5,"age1-anyQUD","trial_2",71,"r1-age1-any"
10.0551833333333,"11","all.wav","[2147, 'No']",5,"age1-anyQUD","trial_2",72,"r1-age1-any"
10.0551833333333,"13","five.wav","[1510, 'No']",5,"age1-anyQUD","trial_2",73,"r1-age1-any"
10.0551833333333,"11","eleven.wav","[2608, 'Yes']",5,"age1-anyQUD","trial_2",74,"r1-age1-any"
10.0551833333333,"5","nine.wav","[1541, 'No']",5,"age1-anyQUD","trial_2",75,"r1-age1-any"
10.0551833333333,"8","two.wav","[1641, 'No']",5,"age1-anyQUD","trial_2",76,"r1-age1-any"
10.0551833333333,"8","eight.wav","[2611, 'Yes']",5,"age1-anyQUD","trial_2",77,"r1-age1-any"
10.0551833333333,"2","two.wav","[1303, 'Yes']",5,"age1-anyQUD","trial_2",78,"r1-age1-any"
10.0551833333333,"13","all.wav","[1250, 'Yes']",5,"age1-anyQUD","trial_2",79,"r1-age1-any"
10.0551833333333,"11","summa.wav","[1687, 'No']",5,"age1-anyQUD","trial_2",80,"r1-age1-any"
10.0551833333333,"13","all.wav","[877, 'Yes']",5,"age1-anyQUD","trial_2",81,"r1-age1-any"
10.0551833333333,"2","none.wav","[1505, 'No']",5,"age1-anyQUD","trial_2",82,"r1-age1-any"
10.0551833333333,"0","all.wav","[1350, 'No']",5,"age1-anyQUD","trial_2",83,"r1-age1-any"
11.91075,"Sarah","","[0, 'Sarah']",6,"age1-anyQUD","bot_check",1,"r1-age1-any"
11.91075,"","","[0, 'Four']",6,"age1-anyQUD","audio_check",3,"r1-age1-any"
11.91075,"","","[0, 'Jam']",6,"age1-anyQUD","comprehension_check_1",4,"r1-age1-any"
11.91075,"13","none.wav","[3631, 'Yes']",6,"age1-anyQUD","practice_trial",6,"r1-age1-any"
11.91075,"13","all.wav","[2254, 'Yes']",6,"age1-anyQUD","practice_trial",7,"r1-age1-any"
11.91075,"0","all.wav","[1637, 'No']",6,"age1-anyQUD","practice_trial",8,"r1-age1-any"
11.91075,"0","none.wav","[6184, 'Yes']",6,"age1-anyQUD","practice_trial",9,"r1-age1-any"
11.91075,"8","eleven.wav","[3534, 'Yes']",6,"age1-anyQUD","trial_1",11,"r1-age1-any"
11.91075,"13","summa.wav","[2962, 'No']",6,"age1-anyQUD","trial_1",12,"r1-age1-any"
11.91075,"5","four.wav","[3339, 'Yes']",6,"age1-anyQUD","trial_1",13,"r1-age1-any"
11.91075,"0","none.wav","[1711, 'Yes']",6,"age1-anyQUD","trial_1",14,"r1-age1-any"
11.91075,"5","all.wav","[2857, 'No']",6,"age1-anyQUD","trial_1",15,"r1-age1-any"
11.91075,"2","all.wav","[2124, 'No']",6,"age1-anyQUD","trial_1",16,"r1-age1-any"
11.91075,"2","two.wav","[1847, 'Yes']",6,"age1-anyQUD","trial_1",17,"r1-age1-any"
11.91075,"13","eight.wav","[3773, 'No']",6,"age1-anyQUD","trial_1",18,"r1-age1-any"
11.91075,"13","all.wav","[1987, 'Yes']",6,"age1-anyQUD","trial_1",19,"r1-age1-any"
11.91075,"0","five.wav","[1865, 'No']",6,"age1-anyQUD","trial_1",20,"r1-age1-any"
11.91075,"11","thirteen.wav","[5244, 'No']",6,"age1-anyQUD","trial_1",21,"r1-age1-any"
11.91075,"8","none.wav","[2556, 'No']",6,"age1-anyQUD","trial_1",22,"r1-age1-any"
11.91075,"0","summa.wav","[1697, 'No']",6,"age1-anyQUD","trial_1",23,"r1-age1-any"
11.91075,"13","all.wav","[1440, 'Yes']",6,"age1-anyQUD","trial_1",24,"r1-age1-any"
11.91075,"8","eight.wav","[3343, 'Yes']",6,"age1-anyQUD","trial_1",25,"r1-age1-any"
11.91075,"13","summa.wav","[1913, 'No']",6,"age1-anyQUD","trial_1",26,"r1-age1-any"
11.91075,"8","summa.wav","[1778, 'Yes']",6,"age1-anyQUD","trial_1",27,"r1-age1-any"
11.91075,"2","two.wav","[1589, 'Yes']",6,"age1-anyQUD","trial_1",28,"r1-age1-any"
11.91075,"13","all.wav","[2967, 'Yes']",6,"age1-anyQUD","trial_1",29,"r1-age1-any"
11.91075,"0","summa.wav","[2078, 'No']",6,"age1-anyQUD","trial_1",30,"r1-age1-any"
11.91075,"2","two.wav","[1603, 'Yes']",6,"age1-anyQUD","trial_1",31,"r1-age1-any"
