"","X.1","X","audio","Answer.condition","Answer.time_in_minutes","workerid","rawRT","key","slide_type","image","slide_number","speaker_cond","logRT","rt","experiment"
"2826",2826,40109,"summa.wav","any_QUD",9.49143333333333,498,1545,"No","trial_1",13,46,"anyQUD",7.34277918933185,1545,4
"2827",2827,40119,"summa.wav","any_QUD",9.49143333333333,498,1450,"No","trial_2",13,56,"anyQUD",7.27931883541462,1450,4
"2828",2828,40122,"summa.wav","any_QUD",9.49143333333333,498,1354,"No","trial_2",13,59,"anyQUD",7.21081845347222,1354,4
"2829",2829,40132,"summa.wav","any_QUD",9.49143333333333,498,1360,"No","trial_2",13,69,"anyQUD",7.2152399787301,1360,4
"2830",2830,40141,"summa.wav","any_QUD",9.49143333333333,498,1519,"No","trial_2",13,78,"anyQUD",7.32580750259577,1519,4
"2831",2831,40163,"summa.wav","any_QUD",9.54753333333333,499,2975,"No","trial_1",13,20,"anyQUD",7.99799931797973,2975,4
"2832",2832,40169,"summa.wav","any_QUD",9.54753333333333,499,1518,"No","trial_1",13,26,"anyQUD",7.32514895795557,1518,4
"2833",2833,40181,"summa.wav","any_QUD",9.54753333333333,499,1060,"No","trial_1",13,38,"anyQUD",6.96602418710611,1060,4
"2834",2834,40183,"summa.wav","any_QUD",9.54753333333333,499,1093,"No","trial_1",13,40,"anyQUD",6.99668148817654,1093,4
"2835",2835,40194,"summa.wav","any_QUD",9.54753333333333,499,1118,"No","trial_2",13,51,"anyQUD",7.01929665371504,1118,4
"2836",2836,40200,"summa.wav","any_QUD",9.54753333333333,499,1569,"No","trial_2",13,57,"anyQUD",7.35819375273303,1569,4
"2837",2837,40221,"summa.wav","any_QUD",9.54753333333333,499,1593,"No","trial_2",13,78,"anyQUD",7.37337430991005,1593,4
"2838",2838,40222,"summa.wav","any_QUD",9.54753333333333,499,1703,"No","trial_2",13,79,"anyQUD",7.44014668066269,1703,4
"2839",2839,40239,"summa.wav","any_QUD",10.5409,500,2481,"No","trial_1",13,16,"anyQUD",7.8164169836918,2481,4
"2840",2840,40250,"summa.wav","any_QUD",10.5409,500,1842,"No","trial_1",13,27,"anyQUD",7.51860721681525,1842,4
"2841",2841,40257,"summa.wav","any_QUD",10.5409,500,1922,"No","trial_1",13,34,"anyQUD",7.56112158953024,1922,4
"2842",2842,40269,"summa.wav","any_QUD",10.5409,500,2000,"No","trial_1",13,46,"anyQUD",7.60090245954208,2000,4
"2843",2843,40278,"summa.wav","any_QUD",10.5409,500,1728,"No","trial_2",13,55,"anyQUD",7.454719949364,1728,4
"2844",2844,40287,"summa.wav","any_QUD",10.5409,500,1743,"No","trial_2",13,64,"anyQUD",7.46336304552002,1743,4
"2845",2845,40297,"summa.wav","any_QUD",10.5409,500,1635,"No","trial_2",13,74,"anyQUD",7.39939808333135,1635,4
"2846",2846,40300,"summa.wav","any_QUD",10.5409,500,1536,"No","trial_2",13,77,"anyQUD",7.33693691370762,1536,4
"2847",2847,40401,"summa.wav","any_QUD",11.06885,502,3101,"No","trial_1",13,17,"anyQUD",8.03947991910045,3101,4
"2848",2848,40409,"summa.wav","any_QUD",11.06885,502,2718,"No","trial_1",13,25,"anyQUD",7.90765159471109,2718,4
"2849",2849,40419,"summa.wav","any_QUD",11.06885,502,3385,"No","trial_1",13,35,"anyQUD",8.12710918534638,3385,4
"2850",2850,40425,"summa.wav","any_QUD",11.06885,502,1439,"No","trial_1",13,41,"anyQUD",7.27170370688737,1439,4
"2851",2851,40441,"summa.wav","any_QUD",11.06885,502,1819,"No","trial_2",13,57,"anyQUD",7.50604217851812,1819,4
"2852",2852,40442,"summa.wav","any_QUD",11.06885,502,1659,"No","trial_2",13,58,"anyQUD",7.41397029019044,1659,4
"2853",2853,40458,"summa.wav","any_QUD",11.06885,502,2083,"No","trial_2",13,74,"anyQUD",7.64156444126097,2083,4
"2854",2854,40462,"summa.wav","any_QUD",11.06885,502,2871,"No","trial_2",13,78,"anyQUD",7.96241568012106,2871,4
"2855",2855,40492,"summa.wav","any_QUD",10.9863666666667,503,2222,"Yes","trial_1",13,28,"anyQUD",7.70616297019958,2222,4
"2856",2856,40496,"summa.wav","any_QUD",10.9863666666667,503,1761,"Yes","trial_1",13,32,"anyQUD",7.47363710849621,1761,4
"2857",2857,40505,"summa.wav","any_QUD",10.9863666666667,503,2456,"Yes","trial_1",13,41,"anyQUD",7.80628928926703,2456,4
"2858",2858,40516,"summa.wav","any_QUD",10.9863666666667,503,1766,"Yes","trial_2",13,52,"anyQUD",7.47647238116391,1766,4
"2859",2859,40525,"summa.wav","any_QUD",10.9863666666667,503,2016,"Yes","trial_2",13,61,"anyQUD",7.60887062919126,2016,4
"2860",2860,40542,"summa.wav","any_QUD",10.9863666666667,503,2404,"Yes","trial_2",13,78,"anyQUD",7.7848892956551,2404,4
"2861",2861,40543,"summa.wav","any_QUD",10.9863666666667,503,1818,"Yes","trial_2",13,79,"anyQUD",7.50549227473742,1818,4
"2862",2862,40805,"summa.wav","any_QUD",8.50811666666667,507,1789,"No","trial_1",13,18,"anyQUD",7.48941208350872,1789,4
"2863",2863,40812,"summa.wav","any_QUD",8.50811666666667,507,1642,"No","trial_1",13,25,"anyQUD",7.40367029001237,1642,4
"2864",2864,40817,"summa.wav","any_QUD",8.50811666666667,507,3528,"No","trial_1",13,30,"anyQUD",8.16848641712668,3528,4
"2865",2865,40836,"summa.wav","any_QUD",8.50811666666667,507,1573,"No","trial_2",13,49,"anyQUD",7.36073990305828,1573,4
"2866",2866,40842,"summa.wav","any_QUD",8.50811666666667,507,1564,"No","trial_2",13,55,"anyQUD",7.35500192110526,1564,4
"2867",2867,40868,"summa.wav","any_QUD",8.50811666666667,507,1778,"No","trial_2",13,81,"anyQUD",7.48324441607385,1778,4
"2868",2868,40869,"summa.wav","any_QUD",8.50811666666667,507,1324,"No","trial_2",13,82,"anyQUD",7.18841273649695,1324,4
"2869",2869,40879,"summa.wav","any_QUD",16.5716,508,3615,"No","trial_1",13,11,"anyQUD",8.19284713459287,3615,4
"2870",2870,40889,"summa.wav","any_QUD",16.5716,508,2014,"No","trial_1",13,21,"anyQUD",7.60787807327851,2014,4
"2871",2871,40897,"summa.wav","any_QUD",16.5716,508,2096,"No","trial_1",13,29,"anyQUD",7.64778604544093,2096,4
"2872",2872,40907,"summa.wav","any_QUD",16.5716,508,2254,"No","trial_1",13,39,"anyQUD",7.72046169459972,2254,4
"2873",2873,40919,"summa.wav","any_QUD",16.5716,508,1683,"No","trial_2",13,51,"anyQUD",7.42833319419081,1683,4
"2874",2874,40920,"summa.wav","any_QUD",16.5716,508,1581,"No","trial_2",13,52,"anyQUD",7.36581283720947,1581,4
"2875",2875,40936,"summa.wav","any_QUD",16.5716,508,2419,"No","trial_2",13,68,"anyQUD",7.79110951061003,2419,4
"2876",2876,40944,"summa.wav","any_QUD",16.5716,508,1420,"No","trial_2",13,76,"anyQUD",7.25841215059531,1420,4
"2877",2877,40966,"summa.wav","any_QUD",15.4811833333333,509,2178,"No","trial_1",13,18,"anyQUD",7.68616230349291,2178,4
"2878",2878,40970,"summa.wav","any_QUD",15.4811833333333,509,2241,"No","trial_1",13,22,"anyQUD",7.71467747380093,2241,4
"2879",2879,40978,"summa.wav","any_QUD",15.4811833333333,509,1713,"No","trial_1",13,30,"anyQUD",7.44600149832412,1713,4
"2880",2880,40990,"summa.wav","any_QUD",15.4811833333333,509,1791,"No","trial_1",13,42,"anyQUD",7.49052940206071,1791,4
"2881",2881,41000,"summa.wav","any_QUD",15.4811833333333,509,1345,"No","trial_2",13,52,"anyQUD",7.20414929203594,1345,4
"2882",2882,41002,"summa.wav","any_QUD",15.4811833333333,509,2111,"No","trial_2",13,54,"anyQUD",7.65491704784832,2111,4
"2883",2883,41017,"summa.wav","any_QUD",15.4811833333333,509,1825,"No","trial_2",13,69,"anyQUD",7.50933526601659,1825,4
"2884",2884,41021,"summa.wav","any_QUD",15.4811833333333,509,1616,"No","trial_2",13,73,"anyQUD",7.38770923908104,1616,4
"2885",2885,41040,"summa.wav","any_QUD",8.10968333333333,510,1622,"Yes","trial_1",13,12,"anyQUD",7.39141523467536,1622,4
"2886",2886,41047,"summa.wav","any_QUD",8.10968333333333,510,1443,"Yes","trial_1",13,19,"anyQUD",7.27447955877387,1443,4
"2887",2887,41063,"summa.wav","any_QUD",8.10968333333333,510,1330,"Yes","trial_1",13,35,"anyQUD",7.1929342212158,1330,4
"2888",2888,41073,"summa.wav","any_QUD",8.10968333333333,510,1304,"Yes","trial_1",13,45,"anyQUD",7.1731917424866,1304,4
"2889",2889,41081,"summa.wav","any_QUD",8.10968333333333,510,1395,"Yes","trial_2",13,53,"anyQUD",7.24064969425547,1395,4
"2890",2890,41087,"summa.wav","any_QUD",8.10968333333333,510,1303,"Yes","trial_2",13,59,"anyQUD",7.17242457712485,1303,4
"2891",2891,41094,"summa.wav","any_QUD",8.10968333333333,510,1400,"Yes","trial_2",13,66,"anyQUD",7.24422751560335,1400,4
"2892",2892,41096,"summa.wav","any_QUD",8.10968333333333,510,1181,"Yes","trial_2",13,68,"anyQUD",7.07411681619736,1181,4
"2893",2893,41204,"summa.wav","any_QUD",14.3964666666667,512,1924,"Yes","trial_1",13,14,"anyQUD",7.56216163122565,1924,4
"2894",2894,41210,"summa.wav","any_QUD",14.3964666666667,512,2356,"Yes","trial_1",13,20,"anyQUD",7.76472054477148,2356,4
"2895",2895,41225,"summa.wav","any_QUD",14.3964666666667,512,1772,"Yes","trial_1",13,35,"anyQUD",7.47986413116503,1772,4
"2896",2896,41227,"summa.wav","any_QUD",14.3964666666667,512,1563,"Yes","trial_1",13,37,"anyQUD",7.35436233042148,1563,4
"2897",2897,41249,"summa.wav","any_QUD",14.3964666666667,512,1451,"Yes","trial_2",13,59,"anyQUD",7.28000825288419,1451,4
"2898",2898,41250,"summa.wav","any_QUD",14.3964666666667,512,1522,"Yes","trial_2",13,60,"anyQUD",7.32778053842163,1522,4
"2899",2899,41258,"summa.wav","any_QUD",14.3964666666667,512,1548,"Yes","trial_2",13,68,"anyQUD",7.34471905414967,1548,4
"2900",2900,41265,"summa.wav","any_QUD",14.3964666666667,512,1723,"Yes","trial_2",13,75,"anyQUD",7.45182223652793,1723,4
"2901",2901,41295,"summa.wav","any_QUD",17.3579666666667,513,2805,"Yes","trial_1",13,24,"anyQUD",7.9391588179568,2805,4
"2902",2902,41297,"summa.wav","any_QUD",17.3579666666667,513,2613,"Yes","trial_1",13,26,"anyQUD",7.86825426552061,2613,4
"2903",2903,41303,"summa.wav","any_QUD",17.3579666666667,513,2828,"Yes","trial_1",13,32,"anyQUD",7.94732502701646,2828,4
"2904",2904,41317,"summa.wav","any_QUD",17.3579666666667,513,1969,"Yes","trial_1",13,46,"anyQUD",7.58528107863913,1969,4
"2905",2905,41319,"summa.wav","any_QUD",17.3579666666667,513,1989,"Yes","trial_2",13,48,"anyQUD",7.59538727885397,1989,4
"2906",2906,41320,"summa.wav","any_QUD",17.3579666666667,513,2133,"Yes","trial_2",13,49,"anyQUD",7.66528471847135,2133,4
"2907",2907,41350,"summa.wav","any_QUD",17.3579666666667,513,2962,"Yes","trial_2",13,79,"anyQUD",7.99361999482774,2962,4
"2908",2908,41354,"summa.wav","any_QUD",17.3579666666667,513,1977,"Yes","trial_2",13,83,"anyQUD",7.58933582317062,1977,4
"2909",2909,41368,"summa.wav","any_QUD",9.7804,514,2585,"No","trial_1",13,17,"anyQUD",7.85748078694253,2585,4
"2910",2910,41379,"summa.wav","any_QUD",9.7804,514,1506,"No","trial_1",13,28,"anyQUD",7.31721240835984,1506,4
"2911",2911,41380,"summa.wav","any_QUD",9.7804,514,1578,"No","trial_1",13,29,"anyQUD",7.36391350140582,1578,4
"2912",2912,41393,"summa.wav","any_QUD",9.7804,514,2085,"No","trial_1",13,42,"anyQUD",7.6425241342329,2085,4
"2913",2913,41402,"summa.wav","any_QUD",9.7804,514,1420,"No","trial_2",13,51,"anyQUD",7.25841215059531,1420,4
"2914",2914,41403,"summa.wav","any_QUD",9.7804,514,1099,"No","trial_2",13,52,"anyQUD",7.00215595440362,1099,4
"2915",2915,41429,"summa.wav","any_QUD",9.7804,514,2057,"No","trial_2",13,78,"anyQUD",7.62900388965296,2057,4
"2916",2916,41431,"summa.wav","any_QUD",9.7804,514,1941,"No","trial_2",13,80,"anyQUD",7.57095858316901,1941,4
"2917",2917,41442,"summa.wav","any_QUD",12.3181,515,2349,"No","trial_1",13,11,"anyQUD",7.76174498465891,2349,4
"2918",2918,41456,"summa.wav","any_QUD",12.3181,515,2000,"No","trial_1",13,25,"anyQUD",7.60090245954208,2000,4
"2919",2919,41470,"summa.wav","any_QUD",12.3181,515,1802,"No","trial_1",13,39,"anyQUD",7.49665243816828,1802,4
"2920",2920,41471,"summa.wav","any_QUD",12.3181,515,1909,"No","trial_1",13,40,"anyQUD",7.55433482372575,1909,4
"2921",2921,41481,"summa.wav","any_QUD",12.3181,515,1541,"No","trial_2",13,50,"anyQUD",7.34018683532012,1541,4
"2922",2922,41487,"summa.wav","any_QUD",12.3181,515,2232,"No","trial_2",13,56,"anyQUD",7.7106533235012,2232,4
"2923",2923,41497,"summa.wav","any_QUD",12.3181,515,912,"No","trial_2",13,66,"anyQUD",6.81563999007433,912,4
"2924",2924,41512,"summa.wav","any_QUD",12.3181,515,1030,"No","trial_2",13,81,"anyQUD",6.93731408122368,1030,4
"2925",2925,41603,"summa.wav","any_QUD",11.5393666666667,517,3043,"No","trial_1",13,12,"anyQUD",8.02059914989697,3043,4
"2926",2926,41609,"summa.wav","any_QUD",11.5393666666667,517,2137,"No","trial_1",13,18,"anyQUD",7.66715825531915,2137,4
"2927",2927,41630,"summa.wav","any_QUD",11.5393666666667,517,1881,"No","trial_1",13,39,"anyQUD",7.53955882930103,1881,4
"2928",2928,41637,"summa.wav","any_QUD",11.5393666666667,517,1682,"No","trial_1",13,46,"anyQUD",7.42773884053289,1682,4
"2929",2929,41641,"summa.wav","any_QUD",11.5393666666667,517,1837,"No","trial_2",13,50,"anyQUD",7.51588908521513,1837,4
"2930",2930,41649,"summa.wav","any_QUD",11.5393666666667,517,1671,"No","trial_2",13,58,"anyQUD",7.42117752859539,1671,4
"2931",2931,41660,"summa.wav","any_QUD",11.5393666666667,517,1558,"No","trial_2",13,69,"anyQUD",7.35115822643069,1558,4
"2932",2932,41670,"summa.wav","any_QUD",11.5393666666667,517,1426,"No","trial_2",13,79,"anyQUD",7.26262860097424,1426,4
"2933",2933,41682,"summa.wav","any_QUD",14.1060166666667,518,2844,"No","trial_1",13,11,"anyQUD",7.95296679092313,2844,4
"2934",2934,41695,"summa.wav","any_QUD",14.1060166666667,518,2662,"No","trial_1",13,24,"anyQUD",7.88683299895506,2662,4
"2935",2935,41702,"summa.wav","any_QUD",14.1060166666667,518,2143,"No","trial_1",13,31,"anyQUD",7.66996199547358,2143,4
"2936",2936,41713,"summa.wav","any_QUD",14.1060166666667,518,2120,"No","trial_1",13,42,"anyQUD",7.65917136766606,2120,4
"2937",2937,41723,"summa.wav","any_QUD",14.1060166666667,518,1748,"No","trial_2",13,52,"anyQUD",7.46622755621548,1748,4
"2938",2938,41735,"summa.wav","any_QUD",14.1060166666667,518,1540,"No","trial_2",13,64,"anyQUD",7.33953769540767,1540,4
"2939",2939,41749,"summa.wav","any_QUD",14.1060166666667,518,1374,"No","trial_2",13,78,"anyQUD",7.22548147278229,1374,4
"2940",2940,41753,"summa.wav","any_QUD",14.1060166666667,518,2017,"No","trial_2",13,82,"anyQUD",7.60936653795421,2017,4
"2941",2941,41778,"summa.wav","any_QUD",11.0334666666667,519,1310,"No","trial_1",13,26,"anyQUD",7.1777824161952,1310,4
"2942",2942,41779,"summa.wav","any_QUD",11.0334666666667,519,908,"No","trial_1",13,27,"anyQUD",6.81124437860129,908,4
"2943",2943,41793,"summa.wav","any_QUD",11.0334666666667,519,1474,"No","trial_1",13,41,"anyQUD",7.29573507274928,1474,4
"2944",2944,41794,"summa.wav","any_QUD",11.0334666666667,519,962,"No","trial_1",13,42,"anyQUD",6.86901445066571,962,4
"2945",2945,41805,"summa.wav","any_QUD",11.0334666666667,519,1123,"No","trial_2",13,53,"anyQUD",7.02375895473844,1123,4
"2946",2946,41815,"summa.wav","any_QUD",11.0334666666667,519,905,"No","trial_2",13,63,"anyQUD",6.80793494369993,905,4
"2947",2947,41824,"summa.wav","any_QUD",11.0334666666667,519,883,"No","trial_2",13,72,"anyQUD",6.78332520060396,883,4
"2948",2948,41825,"summa.wav","any_QUD",11.0334666666667,519,892,"No","trial_2",13,73,"anyQUD",6.79346613258001,892,4
"2949",2949,41850,"summa.wav","any_QUD",8.57056666666667,520,1460,"No","trial_1",13,18,"anyQUD",7.28619171470238,1460,4
"2950",2950,41858,"summa.wav","any_QUD",8.57056666666667,520,1372,"No","trial_1",13,26,"anyQUD",7.22402480828583,1372,4
"2951",2951,41861,"summa.wav","any_QUD",8.57056666666667,520,1125,"No","trial_1",13,29,"anyQUD",7.02553831463852,1125,4
"2952",2952,41874,"summa.wav","any_QUD",8.57056666666667,520,1118,"No","trial_1",13,42,"anyQUD",7.01929665371504,1118,4
"2953",2953,41888,"summa.wav","any_QUD",8.57056666666667,520,1354,"No","trial_2",13,56,"anyQUD",7.21081845347222,1354,4
"2954",2954,41895,"summa.wav","any_QUD",8.57056666666667,520,1172,"No","trial_2",13,63,"anyQUD",7.06646697013696,1172,4
"2955",2955,41901,"summa.wav","any_QUD",8.57056666666667,520,1355,"No","trial_2",13,69,"anyQUD",7.2115567333138,1355,4
"2956",2956,41910,"summa.wav","any_QUD",8.57056666666667,520,1358,"No","trial_2",13,78,"anyQUD",7.21376830811864,1358,4
"2957",2957,42171,"summa.wav","any_QUD",9.11956666666667,524,1685,"No","trial_1",13,15,"anyQUD",7.42952084278646,1685,4
"2958",2958,42177,"summa.wav","any_QUD",9.11956666666667,524,1403,"No","trial_1",13,21,"anyQUD",7.24636808010246,1403,4
"2959",2959,42189,"summa.wav","any_QUD",9.11956666666667,524,1381,"No","trial_1",13,33,"anyQUD",7.23056315340929,1381,4
"2960",2960,42202,"summa.wav","any_QUD",9.11956666666667,524,1617,"No","trial_1",13,46,"anyQUD",7.38832785957711,1617,4
"2961",2961,42213,"summa.wav","any_QUD",9.11956666666667,524,1390,"No","trial_2",13,57,"anyQUD",7.23705902612474,1390,4
"2962",2962,42215,"summa.wav","any_QUD",9.11956666666667,524,1273,"No","trial_2",13,59,"anyQUD",7.14913159855741,1273,4
"2963",2963,42226,"summa.wav","any_QUD",9.11956666666667,524,1231,"No","trial_2",13,70,"anyQUD",7.11558212618445,1231,4
"2964",2964,42231,"summa.wav","any_QUD",9.11956666666667,524,1278,"No","trial_2",13,75,"anyQUD",7.15305163493748,1278,4
"2965",2965,42253,"summa.wav","any_QUD",14.7144166666667,525,2330,"No","trial_1",13,17,"anyQUD",7.75362354655975,2330,4
"2966",2966,42258,"summa.wav","any_QUD",14.7144166666667,525,2744,"No","trial_1",13,22,"anyQUD",7.91717198884578,2744,4
"2967",2967,42267,"summa.wav","any_QUD",14.7144166666667,525,1562,"No","trial_1",13,31,"anyQUD",7.35372233039963,1562,4
"2968",2968,42282,"summa.wav","any_QUD",14.7144166666667,525,1684,"No","trial_1",13,46,"anyQUD",7.42892719480227,1684,4
"2969",2969,42290,"summa.wav","any_QUD",14.7144166666667,525,1642,"No","trial_2",13,54,"anyQUD",7.40367029001237,1642,4
"2970",2970,42300,"summa.wav","any_QUD",14.7144166666667,525,1482,"No","trial_2",13,64,"anyQUD",7.30114780585603,1482,4
"2971",2971,42305,"summa.wav","any_QUD",14.7144166666667,525,1553,"No","trial_2",13,69,"anyQUD",7.34794382314869,1553,4
"2972",2972,42313,"summa.wav","any_QUD",14.7144166666667,525,1547,"No","trial_2",13,77,"anyQUD",7.34407285057307,1547,4
"2973",2973,42328,"summa.wav","any_QUD",8.18268333333333,526,3559,"No","trial_1",13,12,"anyQUD",8.17723488551019,3559,4
"2974",2974,42334,"summa.wav","any_QUD",8.18268333333333,526,2777,"Yes","trial_1",13,18,"anyQUD",7.9291264873068,2777,4
"2975",2975,42354,"summa.wav","any_QUD",8.18268333333333,526,1613,"Yes","trial_1",13,38,"anyQUD",7.38585107812521,1613,4
"2976",2976,42359,"summa.wav","any_QUD",8.18268333333333,526,1528,"Yes","trial_1",13,43,"anyQUD",7.33171496972647,1528,4
"2977",2977,42376,"summa.wav","any_QUD",8.18268333333333,526,1594,"Yes","trial_2",13,60,"anyQUD",7.37400185935016,1594,4
"2978",2978,42377,"summa.wav","any_QUD",8.18268333333333,526,1421,"Yes","trial_2",13,61,"anyQUD",7.2591161280971,1421,4
"2979",2979,42386,"summa.wav","any_QUD",8.18268333333333,526,1368,"Yes","trial_2",13,70,"anyQUD",7.2211050981825,1368,4
"2980",2980,42394,"summa.wav","any_QUD",8.18268333333333,526,978,"Yes","trial_2",13,78,"anyQUD",6.88550967003482,978,4
"2981",2981,42414,"summa.wav","any_QUD",9.94705,527,2929,"No","trial_1",13,18,"anyQUD",7.98241634682773,2929,4
"2982",2982,42417,"summa.wav","any_QUD",9.94705,527,2123,"Yes","trial_1",13,21,"anyQUD",7.66058546170326,2123,4
"2983",2983,42428,"summa.wav","any_QUD",9.94705,527,2106,"Yes","trial_1",13,32,"anyQUD",7.65254569269392,2106,4
"2984",2984,42433,"summa.wav","any_QUD",9.94705,527,1949,"Yes","trial_1",13,37,"anyQUD",7.57507169950756,1949,4
"2985",2985,42444,"summa.wav","any_QUD",9.94705,527,2737,"No","trial_2",13,48,"anyQUD",7.91461770904068,2737,4
"2986",2986,42460,"summa.wav","any_QUD",9.94705,527,2407,"Yes","trial_2",13,64,"anyQUD",7.78613643778307,2407,4
"2987",2987,42465,"summa.wav","any_QUD",9.94705,527,2345,"No","trial_2",13,69,"anyQUD",7.76004068088038,2345,4
"2988",2988,42476,"summa.wav","any_QUD",9.94705,527,1808,"No","trial_2",13,80,"anyQUD",7.49997654095212,1808,4
"2989",2989,42491,"summa.wav","any_QUD",11.017,528,2389,"No","trial_1",13,15,"anyQUD",7.77863014732581,2389,4
"2990",2990,42495,"summa.wav","any_QUD",11.017,528,2102,"No","trial_1",13,19,"anyQUD",7.6506445514369,2102,4
"2991",2991,42511,"summa.wav","any_QUD",11.017,528,2275,"No","trial_1",13,35,"anyQUD",7.72973533138505,2275,4
"2992",2992,42512,"summa.wav","any_QUD",11.017,528,2080,"No","trial_1",13,36,"anyQUD",7.64012317269536,2080,4
"2993",2993,42534,"summa.wav","any_QUD",11.017,528,2683,"No","trial_2",13,58,"anyQUD",7.89469085042562,2683,4
"2994",2994,42538,"summa.wav","any_QUD",11.017,528,2078,"No","trial_2",13,62,"anyQUD",7.63916117165917,2078,4
"2995",2995,42543,"summa.wav","any_QUD",11.017,528,2136,"No","trial_2",13,67,"anyQUD",7.66669020008009,2136,4
"2996",2996,42555,"summa.wav","any_QUD",11.017,528,2760,"No","trial_2",13,79,"anyQUD",7.9229859587112,2760,4
"2997",2997,42572,"summa.wav","any_QUD",10.9471166666667,529,2108,"No","trial_1",13,16,"anyQUD",7.65349490966125,2108,4
"2998",2998,42584,"summa.wav","any_QUD",10.9471166666667,529,1853,"No","trial_1",13,28,"anyQUD",7.52456122628536,1853,4
"2999",2999,42595,"summa.wav","any_QUD",10.9471166666667,529,1776,"No","trial_1",13,39,"anyQUD",7.48211892355212,1776,4
"3000",3000,42596,"summa.wav","any_QUD",10.9471166666667,529,1727,"No","trial_1",13,40,"anyQUD",7.45414107814668,1727,4
"3001",3001,42607,"summa.wav","any_QUD",10.9471166666667,529,1718,"No","trial_2",13,51,"anyQUD",7.4489161025442,1718,4
"3002",3002,42621,"summa.wav","any_QUD",10.9471166666667,529,1739,"No","trial_2",13,65,"anyQUD",7.46106551435428,1739,4
"3003",3003,42631,"summa.wav","any_QUD",10.9471166666667,529,1784,"No","trial_2",13,75,"anyQUD",7.48661331313996,1784,4
