"","rawRT","key","audio","age_group","qud","slide_type","image","slide_number","workerid","Answer.time_in_minutes","speaker_cond"
"2619","1105","No","summa.wav","age1","allQUD","trial_2","13",60,32,10.0935,"age1all"
"2620","993","No","summa.wav","age1","allQUD","trial_2","0",61,32,10.0935,"age1all"
"2621","1097","No","all.wav","age1","allQUD","trial_2","5",62,32,10.0935,"age1all"
"2622","1214","Yes","five.wav","age1","allQUD","trial_2","5",63,32,10.0935,"age1all"
"2623","841","Yes","all.wav","age1","allQUD","trial_2","13",64,32,10.0935,"age1all"
"2624","1212","No","two.wav","age1","allQUD","trial_2","5",65,32,10.0935,"age1all"
"2625","873","Yes","all.wav","age1","allQUD","trial_2","13",66,32,10.0935,"age1all"
"2626","1171","No","all.wav","age1","allQUD","trial_2","0",67,32,10.0935,"age1all"
"2627","3833","Yes","eight.wav","age1","allQUD","trial_2","8",68,32,10.0935,"age1all"
"2628","1399","No","two.wav","age1","allQUD","trial_2","8",69,32,10.0935,"age1all"
"2629","1131","No","summa.wav","age1","allQUD","trial_2","0",70,32,10.0935,"age1all"
"2630","1023","No","five.wav","age1","allQUD","trial_2","13",71,32,10.0935,"age1all"
"2631","1269","Yes","none.wav","age1","allQUD","trial_2","0",72,32,10.0935,"age1all"
"2632","1028","Yes","five.wav","age1","allQUD","trial_2","5",73,32,10.0935,"age1all"
"2633","1053","Yes","two.wav","age1","allQUD","trial_2","2",74,32,10.0935,"age1all"
"2634","1205","No","twelve.wav","age1","allQUD","trial_2","2",75,32,10.0935,"age1all"
"2635","1294","No","summa.wav","age1","allQUD","trial_2","13",76,32,10.0935,"age1all"
"2636","1126","No","nine.wav","age1","allQUD","trial_2","5",77,32,10.0935,"age1all"
"2637","1198","Yes","all.wav","age1","allQUD","trial_2","13",78,32,10.0935,"age1all"
"2638","1254","No","all.wav","age1","allQUD","trial_2","11",79,32,10.0935,"age1all"
"2639","965","No","summa.wav","age1","allQUD","trial_2","13",80,32,10.0935,"age1all"
"2640","1035","No","none.wav","age1","allQUD","trial_2","2",81,32,10.0935,"age1all"
"2641","1022","Yes","summa.wav","age1","allQUD","trial_2","11",82,32,10.0935,"age1all"
"2642","7945","Yes","eleven.wav","age1","allQUD","trial_2","11",83,32,10.0935,"age1all"
"2643","0","Barbara","","age1","allQUD","bot_check","Barbara",1,33,8.14091666666667,"age1all"
"2644","0","Four","","age1","allQUD","audio_check","",3,33,8.14091666666667,"age1all"
"2645","0","Empty","","age1","allQUD","comprehension_check_1","",4,33,8.14091666666667,"age1all"
"2646","1508","No","none.wav","age1","allQUD","practice_trial","13",6,33,8.14091666666667,"age1all"
"2647","1253","Yes","all.wav","age1","allQUD","practice_trial","13",7,33,8.14091666666667,"age1all"
"2648","1428","No","all.wav","age1","allQUD","practice_trial","0",8,33,8.14091666666667,"age1all"
"2649","1494","Yes","none.wav","age1","allQUD","practice_trial","0",9,33,8.14091666666667,"age1all"
"2650","1588","No","all.wav","age1","allQUD","trial_1","2",11,33,8.14091666666667,"age1all"
"2651","1160","Yes","all.wav","age1","allQUD","trial_1","13",12,33,8.14091666666667,"age1all"
"2652","1266","Yes","none.wav","age1","allQUD","trial_1","0",13,33,8.14091666666667,"age1all"
"2653","1994","No","four.wav","age1","allQUD","trial_1","5",14,33,8.14091666666667,"age1all"
"2654","1706","No","summa.wav","age1","allQUD","trial_1","13",15,33,8.14091666666667,"age1all"
"2655","1061","Yes","all.wav","age1","allQUD","trial_1","13",16,33,8.14091666666667,"age1all"
"2656","3988","No","thirteen.wav","age1","allQUD","trial_1","11",17,33,8.14091666666667,"age1all"
"2657","1443","No","none.wav","age1","allQUD","trial_1","8",18,33,8.14091666666667,"age1all"
"2658","1424","No","all.wav","age1","allQUD","trial_1","5",19,33,8.14091666666667,"age1all"
"2659","1680","Yes","summa.wav","age1","allQUD","trial_1","8",20,33,8.14091666666667,"age1all"
"2660","1775","Yes","eight.wav","age1","allQUD","trial_1","8",21,33,8.14091666666667,"age1all"
"2661","1441","Yes","two.wav","age1","allQUD","trial_1","2",22,33,8.14091666666667,"age1all"
"2662","1533","No","five.wav","age1","allQUD","trial_1","0",23,33,8.14091666666667,"age1all"
"2663","1288","No","summa.wav","age1","allQUD","trial_1","0",24,33,8.14091666666667,"age1all"
"2664","1252","No","summa.wav","age1","allQUD","trial_1","13",25,33,8.14091666666667,"age1all"
"2665","1268","No","eight.wav","age1","allQUD","trial_1","13",26,33,8.14091666666667,"age1all"
"2666","1794","No","eleven.wav","age1","allQUD","trial_1","8",27,33,8.14091666666667,"age1all"
"2667","1332","Yes","two.wav","age1","allQUD","trial_1","2",28,33,8.14091666666667,"age1all"
"2668","987","Yes","five.wav","age1","allQUD","trial_1","5",29,33,8.14091666666667,"age1all"
"2669","1107","No","summa.wav","age1","allQUD","trial_1","0",30,33,8.14091666666667,"age1all"
"2670","929","Yes","all.wav","age1","allQUD","trial_1","13",31,33,8.14091666666667,"age1all"
"2671","1213","No","ten.wav","age1","allQUD","trial_1","5",32,33,8.14091666666667,"age1all"
"2672","2405","No","seven.wav","age1","allQUD","trial_1","11",33,33,8.14091666666667,"age1all"
"2673","1241","Yes","two.wav","age1","allQUD","trial_1","2",34,33,8.14091666666667,"age1all"
"2674","1382","No","none.wav","age1","allQUD","trial_1","11",35,33,8.14091666666667,"age1all"
"2675","1640","Yes","summa.wav","age1","allQUD","trial_1","5",36,33,8.14091666666667,"age1all"
"2676","962","Yes","all.wav","age1","allQUD","trial_1","13",37,33,8.14091666666667,"age1all"
"2677","3364","Yes","eleven.wav","age1","allQUD","trial_1","11",38,33,8.14091666666667,"age1all"
"2678","1230","No","all.wav","age1","allQUD","trial_1","0",39,33,8.14091666666667,"age1all"
"2679","1500","No","eleven.wav","age1","allQUD","trial_1","0",40,33,8.14091666666667,"age1all"
"2680","1338","Yes","eight.wav","age1","allQUD","trial_1","8",41,33,8.14091666666667,"age1all"
"2681","1171","No","all.wav","age1","allQUD","trial_1","11",42,33,8.14091666666667,"age1all"
"2682","1375","Yes","none.wav","age1","allQUD","trial_1","0",43,33,8.14091666666667,"age1all"
"2683","1212","No","summa.wav","age1","allQUD","trial_1","13",44,33,8.14091666666667,"age1all"
"2684","1092","No","summa.wav","age1","allQUD","trial_1","13",45,33,8.14091666666667,"age1all"
"2685","1154","Yes","two.wav","age1","allQUD","trial_1","2",46,33,8.14091666666667,"age1all"
"2686","0","Empty","","age1","allQUD","comprehension_check_2","",47,33,8.14091666666667,"age1all"
"2687","1154","No","summa.wav","age1","allQUD","trial_2","0",48,33,8.14091666666667,"age1all"
"2688","1253","No","one.wav","age1","allQUD","trial_2","11",49,33,8.14091666666667,"age1all"
"2689","1156","No","two.wav","age1","allQUD","trial_2","5",50,33,8.14091666666667,"age1all"
"2690","1053","No","summa.wav","age1","allQUD","trial_2","13",51,33,8.14091666666667,"age1all"
"2691","1149","Yes","all.wav","age1","allQUD","trial_2","13",52,33,8.14091666666667,"age1all"
"2692","1787","Yes","eight.wav","age1","allQUD","trial_2","8",53,33,8.14091666666667,"age1all"
"2693","1024","No","none.wav","age1","allQUD","trial_2","13",54,33,8.14091666666667,"age1all"
"2694","1075","No","all.wav","age1","allQUD","trial_2","5",55,33,8.14091666666667,"age1all"
"2695","976","No","summa.wav","age1","allQUD","trial_2","13",56,33,8.14091666666667,"age1all"
"2696","1077","No","three.wav","age1","allQUD","trial_2","0",57,33,8.14091666666667,"age1all"
"2697","1469","Yes","summa.wav","age1","allQUD","trial_2","2",58,33,8.14091666666667,"age1all"
"2698","1860","Yes","eight.wav","age1","allQUD","trial_2","8",59,33,8.14091666666667,"age1all"
"2699","918","Yes","all.wav","age1","allQUD","trial_2","13",60,33,8.14091666666667,"age1all"
"2700","905","Yes","five.wav","age1","allQUD","trial_2","5",61,33,8.14091666666667,"age1all"
"2701","1077","No","all.wav","age1","allQUD","trial_2","8",62,33,8.14091666666667,"age1all"
"2702","1152","Yes","none.wav","age1","allQUD","trial_2","0",63,33,8.14091666666667,"age1all"
"2703","1328","Yes","two.wav","age1","allQUD","trial_2","2",64,33,8.14091666666667,"age1all"
"2704","3138","No","ten.wav","age1","allQUD","trial_2","13",65,33,8.14091666666667,"age1all"
"2705","8075","Yes","nine.wav","age1","allQUD","trial_2","5",66,33,8.14091666666667,"age1all"
"2706","4111","Yes","two.wav","age1","allQUD","trial_2","8",67,33,8.14091666666667,"age1all"
"2707","1294","Yes","summa.wav","age1","allQUD","trial_2","13",68,33,8.14091666666667,"age1all"
"2708","163","Yes","none.wav","age1","allQUD","trial_2","2",69,33,8.14091666666667,"age1all"
"2709","1369","Yes","none.wav","age1","allQUD","trial_2","0",70,33,8.14091666666667,"age1all"
"2710","1214","Yes","all.wav","age1","allQUD","trial_2","13",71,33,8.14091666666667,"age1all"
"2711","2726","No","eight.wav","age1","allQUD","trial_2","8",72,33,8.14091666666667,"age1all"
"2712","1017","Yes","summa.wav","age1","allQUD","trial_2","0",73,33,8.14091666666667,"age1all"
"2713","1491","Yes","five.wav","age1","allQUD","trial_2","5",74,33,8.14091666666667,"age1all"
"2714","650","Yes","summa.wav","age1","allQUD","trial_2","11",75,33,8.14091666666667,"age1all"
"2715","1458","No","five.wav","age1","allQUD","trial_2","13",76,33,8.14091666666667,"age1all"
"2716","816","Yes","two.wav","age1","allQUD","trial_2","2",77,33,8.14091666666667,"age1all"
"2717","92","Yes","summa.wav","age1","allQUD","trial_2","13",78,33,8.14091666666667,"age1all"
"2718","864","Yes","eleven.wav","age1","allQUD","trial_2","11",79,33,8.14091666666667,"age1all"
"2719","943","Yes","twelve.wav","age1","allQUD","trial_2","2",80,33,8.14091666666667,"age1all"
"2720","1536","No","all.wav","age1","allQUD","trial_2","11",81,33,8.14091666666667,"age1all"
"2721","1400","Yes","all.wav","age1","allQUD","trial_2","13",82,33,8.14091666666667,"age1all"
"2722","1476","No","all.wav","age1","allQUD","trial_2","0",83,33,8.14091666666667,"age1all"
"2723","0","sarah","","age1","allQUD","bot_check","Sarah",1,34,11.7378833333333,"age1all"
"2724","0","Four","","age1","allQUD","audio_check","",3,34,11.7378833333333,"age1all"
"2725","0","Empty","","age1","allQUD","comprehension_check_1","",4,34,11.7378833333333,"age1all"
"2726","2254","No","none.wav","age1","allQUD","practice_trial","13",6,34,11.7378833333333,"age1all"
"2727","1434","Yes","all.wav","age1","allQUD","practice_trial","13",7,34,11.7378833333333,"age1all"
"2728","1680","No","all.wav","age1","allQUD","practice_trial","0",8,34,11.7378833333333,"age1all"
"2729","1781","Yes","none.wav","age1","allQUD","practice_trial","0",9,34,11.7378833333333,"age1all"
"2730","8224","No","thirteen.wav","age1","allQUD","trial_1","11",11,34,11.7378833333333,"age1all"
"2731","2421","Yes","two.wav","age1","allQUD","trial_1","2",12,34,11.7378833333333,"age1all"
"2732","1458","Yes","all.wav","age1","allQUD","trial_1","13",13,34,11.7378833333333,"age1all"
"2733","1644","No","five.wav","age1","allQUD","trial_1","0",14,34,11.7378833333333,"age1all"
"2734","1682","Yes","all.wav","age1","allQUD","trial_1","13",15,34,11.7378833333333,"age1all"
"2735","3770","No","eight.wav","age1","allQUD","trial_1","13",16,34,11.7378833333333,"age1all"
"2736","1735","Yes","none.wav","age1","allQUD","trial_1","0",17,34,11.7378833333333,"age1all"
"2737","1919","No","summa.wav","age1","allQUD","trial_1","0",18,34,11.7378833333333,"age1all"
"2738","2652","No","all.wav","age1","allQUD","trial_1","5",19,34,11.7378833333333,"age1all"
"2739","1874","No","none.wav","age1","allQUD","trial_1","8",20,34,11.7378833333333,"age1all"
"2740","3736","No","eleven.wav","age1","allQUD","trial_1","8",21,34,11.7378833333333,"age1all"
"2741","6642","Yes","summa.wav","age1","allQUD","trial_1","13",22,34,11.7378833333333,"age1all"
"2742","1812","No","four.wav","age1","allQUD","trial_1","5",23,34,11.7378833333333,"age1all"
"2743","1362","Yes","two.wav","age1","allQUD","trial_1","2",24,34,11.7378833333333,"age1all"
"2744","4618","No","summa.wav","age1","allQUD","trial_1","13",25,34,11.7378833333333,"age1all"
"2745","2293","Yes","summa.wav","age1","allQUD","trial_1","8",26,34,11.7378833333333,"age1all"
"2746","1960","Yes","eight.wav","age1","allQUD","trial_1","8",27,34,11.7378833333333,"age1all"
"2747","1678","No","all.wav","age1","allQUD","trial_1","2",28,34,11.7378833333333,"age1all"
"2748","1428","Yes","all.wav","age1","allQUD","trial_1","13",29,34,11.7378833333333,"age1all"
"2749","1513","No","all.wav","age1","allQUD","trial_1","0",30,34,11.7378833333333,"age1all"
"2750","6636","No","seven.wav","age1","allQUD","trial_1","11",31,34,11.7378833333333,"age1all"
"2751","4675","Yes","summa.wav","age1","allQUD","trial_1","13",32,34,11.7378833333333,"age1all"
"2752","1882","Yes","summa.wav","age1","allQUD","trial_1","5",33,34,11.7378833333333,"age1all"
"2753","1649","No","none.wav","age1","allQUD","trial_1","11",34,34,11.7378833333333,"age1all"
"2754","5315","Yes","summa.wav","age1","allQUD","trial_1","13",35,34,11.7378833333333,"age1all"
"2755","1836","Yes","eight.wav","age1","allQUD","trial_1","8",36,34,11.7378833333333,"age1all"
"2756","1635","No","ten.wav","age1","allQUD","trial_1","5",37,34,11.7378833333333,"age1all"
"2757","2078","No","eleven.wav","age1","allQUD","trial_1","0",38,34,11.7378833333333,"age1all"
"2758","1531","Yes","none.wav","age1","allQUD","trial_1","0",39,34,11.7378833333333,"age1all"
"2759","3886","Yes","eleven.wav","age1","allQUD","trial_1","11",40,34,11.7378833333333,"age1all"
"2760","1389","Yes","two.wav","age1","allQUD","trial_1","2",41,34,11.7378833333333,"age1all"
"2761","1420","Yes","five.wav","age1","allQUD","trial_1","5",42,34,11.7378833333333,"age1all"
"2762","1680","No","all.wav","age1","allQUD","trial_1","11",43,34,11.7378833333333,"age1all"
"2763","1510","Yes","two.wav","age1","allQUD","trial_1","2",44,34,11.7378833333333,"age1all"
"2764","2749","Yes","all.wav","age1","allQUD","trial_1","13",45,34,11.7378833333333,"age1all"
"2765","1823","No","summa.wav","age1","allQUD","trial_1","0",46,34,11.7378833333333,"age1all"
"2766","0","Empty","","age1","allQUD","comprehension_check_2","",47,34,11.7378833333333,"age1all"
"2767","1847","No","all.wav","age1","allQUD","trial_2","5",48,34,11.7378833333333,"age1all"
"2768","1633","No","all.wav","age1","allQUD","trial_2","8",49,34,11.7378833333333,"age1all"
"2769","1534","No","none.wav","age1","allQUD","trial_2","13",50,34,11.7378833333333,"age1all"
"2770","8047","No","one.wav","age1","allQUD","trial_2","11",51,34,11.7378833333333,"age1all"
"2771","1881","Yes","eight.wav","age1","allQUD","trial_2","8",52,34,11.7378833333333,"age1all"
"2772","1652","No","summa.wav","age1","allQUD","trial_2","0",53,34,11.7378833333333,"age1all"
"2773","2823","Yes","summa.wav","age1","allQUD","trial_2","13",54,34,11.7378833333333,"age1all"
"2774","6030","Yes","ten.wav","age1","allQUD","trial_2","13",55,34,11.7378833333333,"age1all"
"2775","5783","Yes","summa.wav","age1","allQUD","trial_2","13",56,34,11.7378833333333,"age1all"
"2776","1566","Yes","none.wav","age1","allQUD","trial_2","0",57,34,11.7378833333333,"age1all"
"2777","1878","Yes","eight.wav","age1","allQUD","trial_2","8",58,34,11.7378833333333,"age1all"
"2778","1339","Yes","two.wav","age1","allQUD","trial_2","2",59,34,11.7378833333333,"age1all"
"2779","1144","Yes","five.wav","age1","allQUD","trial_2","5",60,34,11.7378833333333,"age1all"
"2780","1470","Yes","all.wav","age1","allQUD","trial_2","13",61,34,11.7378833333333,"age1all"
"2781","3444","No","two.wav","age1","allQUD","trial_2","5",62,34,11.7378833333333,"age1all"
"2782","2348","Yes","summa.wav","age1","allQUD","trial_2","2",63,34,11.7378833333333,"age1all"
"2783","1569","No","three.wav","age1","allQUD","trial_2","0",64,34,11.7378833333333,"age1all"
"2784","1561","Yes","all.wav","age1","allQUD","trial_2","13",65,34,11.7378833333333,"age1all"
"2785","1303","Yes","five.wav","age1","allQUD","trial_2","5",66,34,11.7378833333333,"age1all"
"2786","1994","No","summa.wav","age1","allQUD","trial_2","0",67,34,11.7378833333333,"age1all"
"2787","6933","No","two.wav","age1","allQUD","trial_2","8",68,34,11.7378833333333,"age1all"
"2788","1046","Yes","all.wav","age1","allQUD","trial_2","13",69,34,11.7378833333333,"age1all"
"2789","2652","No","nine.wav","age1","allQUD","trial_2","5",70,34,11.7378833333333,"age1all"
"2790","5377","No","summa.wav","age1","allQUD","trial_2","13",71,34,11.7378833333333,"age1all"
"2791","2325","Yes","eight.wav","age1","allQUD","trial_2","8",72,34,11.7378833333333,"age1all"
"2792","1552","No","twelve.wav","age1","allQUD","trial_2","2",73,34,11.7378833333333,"age1all"
"2793","3746","No","summa.wav","age1","allQUD","trial_2","13",74,34,11.7378833333333,"age1all"
"2794","1103","Yes","all.wav","age1","allQUD","trial_2","13",75,34,11.7378833333333,"age1all"
"2795","1362","No","none.wav","age1","allQUD","trial_2","2",76,34,11.7378833333333,"age1all"
"2796","1407","Yes","none.wav","age1","allQUD","trial_2","0",77,34,11.7378833333333,"age1all"
"2797","1506","No","all.wav","age1","allQUD","trial_2","11",78,34,11.7378833333333,"age1all"
"2798","6738","No","five.wav","age1","allQUD","trial_2","13",79,34,11.7378833333333,"age1all"
"2799","1721","Yes","summa.wav","age1","allQUD","trial_2","11",80,34,11.7378833333333,"age1all"
"2800","3934","Yes","eleven.wav","age1","allQUD","trial_2","11",81,34,11.7378833333333,"age1all"
"2801","1349","No","all.wav","age1","allQUD","trial_2","0",82,34,11.7378833333333,"age1all"
"2802","1135","Yes","two.wav","age1","allQUD","trial_2","2",83,34,11.7378833333333,"age1all"
"2803","0","susan","","age1","allQUD","bot_check","Susan",1,35,14.2101,"age1all"
"2804","0","Four","","age1","allQUD","audio_check","",3,35,14.2101,"age1all"
"2805","0","Silent","","age1","allQUD","comprehension_check_1","",4,35,14.2101,"age1all"
"2806","0","Empty","","age1","allQUD","comprehension_check_1","",4,35,14.2101,"age1all"
"2807","6839","No","none.wav","age1","allQUD","practice_trial","13",6,35,14.2101,"age1all"
"2808","2100","Yes","all.wav","age1","allQUD","practice_trial","13",7,35,14.2101,"age1all"
"2809","1758","No","all.wav","age1","allQUD","practice_trial","0",8,35,14.2101,"age1all"
"2810","1904","Yes","none.wav","age1","allQUD","practice_trial","0",9,35,14.2101,"age1all"
"2811","4152","Yes","none.wav","age1","allQUD","trial_1","0",11,35,14.2101,"age1all"
"2812","3672","No","summa.wav","age1","allQUD","trial_1","13",12,35,14.2101,"age1all"
"2813","4162","No","eight.wav","age1","allQUD","trial_1","13",13,35,14.2101,"age1all"
"2814","3632","No","five.wav","age1","allQUD","trial_1","0",14,35,14.2101,"age1all"
"2815","2421","No","summa.wav","age1","allQUD","trial_1","0",15,35,14.2101,"age1all"
"2816","7676","No","thirteen.wav","age1","allQUD","trial_1","11",16,35,14.2101,"age1all"
