"slide_number","slide_type","Answer.time_in_minutes","workerid","Answer.condition","audio","response","image","speaker_cond"
40,"trial_1",10.9324833333333,3,"age1-allQUD","all.wav","[1401, 'Yes']","13","age1-all"
41,"trial_1",10.9324833333333,3,"age1-allQUD","none.wav","[2004, 'No']","11","age1-all"
42,"trial_1",10.9324833333333,3,"age1-allQUD","eight.wav","[3051, 'Yes']","8","age1-all"
43,"trial_1",10.9324833333333,3,"age1-allQUD","two.wav","[1781, 'Yes']","2","age1-all"
44,"trial_1",10.9324833333333,3,"age1-allQUD","summa.wav","[3184, 'Yes']","5","age1-all"
45,"trial_1",10.9324833333333,3,"age1-allQUD","seven.wav","[4631, 'No']","11","age1-all"
46,"trial_1",10.9324833333333,3,"age1-allQUD","summa.wav","[3793, 'No']","13","age1-all"
47,"comprehension_check_2",10.9324833333333,3,"age1-allQUD","","[0, 'Empty']","","age1-all"
48,"trial_2",10.9324833333333,3,"age1-allQUD","none.wav","[2190, 'Yes']","0","age1-all"
49,"trial_2",10.9324833333333,3,"age1-allQUD","eight.wav","[3207, 'Yes']","8","age1-all"
50,"trial_2",10.9324833333333,3,"age1-allQUD","eight.wav","[2626, 'Yes']","8","age1-all"
51,"trial_2",10.9324833333333,3,"age1-allQUD","five.wav","[3448, 'Yes']","5","age1-all"
52,"trial_2",10.9324833333333,3,"age1-allQUD","all.wav","[2338, 'No']","8","age1-all"
53,"trial_2",10.9324833333333,3,"age1-allQUD","all.wav","[1638, 'Yes']","13","age1-all"
54,"trial_2",10.9324833333333,3,"age1-allQUD","three.wav","[1699, 'No']","0","age1-all"
55,"trial_2",10.9324833333333,3,"age1-allQUD","two.wav","[1978, 'No']","5","age1-all"
56,"trial_2",10.9324833333333,3,"age1-allQUD","summa.wav","[3227, 'Yes']","2","age1-all"
57,"trial_2",10.9324833333333,3,"age1-allQUD","all.wav","[1611, 'Yes']","13","age1-all"
58,"trial_2",10.9324833333333,3,"age1-allQUD","none.wav","[2152, 'No']","13","age1-all"
59,"trial_2",10.9324833333333,3,"age1-allQUD","summa.wav","[2785, 'Yes']","13","age1-all"
60,"trial_2",10.9324833333333,3,"age1-allQUD","two.wav","[1405, 'Yes']","2","age1-all"
61,"trial_2",10.9324833333333,3,"age1-allQUD","summa.wav","[1766, 'No']","0","age1-all"
62,"trial_2",10.9324833333333,3,"age1-allQUD","one.wav","[2074, 'No']","11","age1-all"
63,"trial_2",10.9324833333333,3,"age1-allQUD","all.wav","[1094, 'No']","5","age1-all"
64,"trial_2",10.9324833333333,3,"age1-allQUD","summa.wav","[7502, 'No']","13","age1-all"
65,"trial_2",10.9324833333333,3,"age1-allQUD","ten.wav","[6534, 'No']","13","age1-all"
66,"trial_2",10.9324833333333,3,"age1-allQUD","nine.wav","[1846, 'No']","5","age1-all"
67,"trial_2",10.9324833333333,3,"age1-allQUD","summa.wav","[1558, 'No']","13","age1-all"
68,"trial_2",10.9324833333333,3,"age1-allQUD","all.wav","[1425, 'No']","11","age1-all"
69,"trial_2",10.9324833333333,3,"age1-allQUD","eight.wav","[2837, 'Yes']","8","age1-all"
70,"trial_2",10.9324833333333,3,"age1-allQUD","summa.wav","[1388, 'No']","0","age1-all"
71,"trial_2",10.9324833333333,3,"age1-allQUD","all.wav","[1557, 'Yes']","13","age1-all"
72,"trial_2",10.9324833333333,3,"age1-allQUD","all.wav","[1290, 'No']","0","age1-all"
73,"trial_2",10.9324833333333,3,"age1-allQUD","all.wav","[1301, 'Yes']","13","age1-all"
74,"trial_2",10.9324833333333,3,"age1-allQUD","none.wav","[1593, 'Yes']","0","age1-all"
75,"trial_2",10.9324833333333,3,"age1-allQUD","summa.wav","[2126, 'Yes']","11","age1-all"
76,"trial_2",10.9324833333333,3,"age1-allQUD","five.wav","[2270, 'No']","13","age1-all"
77,"trial_2",10.9324833333333,3,"age1-allQUD","two.wav","[2076, 'No']","8","age1-all"
78,"trial_2",10.9324833333333,3,"age1-allQUD","none.wav","[1546, 'No']","2","age1-all"
79,"trial_2",10.9324833333333,3,"age1-allQUD","twelve.wav","[1541, 'No']","2","age1-all"
80,"trial_2",10.9324833333333,3,"age1-allQUD","eleven.wav","[5516, 'Yes']","11","age1-all"
81,"trial_2",10.9324833333333,3,"age1-allQUD","two.wav","[1696, 'Yes']","2","age1-all"
82,"trial_2",10.9324833333333,3,"age1-allQUD","summa.wav","[1949, 'No']","13","age1-all"
83,"trial_2",10.9324833333333,3,"age1-allQUD","five.wav","[1353, 'Yes']","5","age1-all"
1,"bot_check",22.9969833333333,4,"age1-allQUD","","[0, 'Jessica']","Jessica","age1-all"
3,"audio_check",22.9969833333333,4,"age1-allQUD","","[0, 'Four']","","age1-all"
4,"comprehension_check_1",22.9969833333333,4,"age1-allQUD","","[0, 'Empty']","","age1-all"
6,"practice_trial",22.9969833333333,4,"age1-allQUD","none.wav","[1770, 'No']","13","age1-all"
7,"practice_trial",22.9969833333333,4,"age1-allQUD","all.wav","[1386, 'Yes']","13","age1-all"
8,"practice_trial",22.9969833333333,4,"age1-allQUD","all.wav","[1344, 'Yes']","0","age1-all"
9,"practice_trial",22.9969833333333,4,"age1-allQUD","none.wav","[1509, 'No']","0","age1-all"
11,"trial_1",22.9969833333333,4,"age1-allQUD","none.wav","[4455, 'Yes']","0","age1-all"
12,"trial_1",22.9969833333333,4,"age1-allQUD","summa.wav","[2352, 'No']","0","age1-all"
13,"trial_1",22.9969833333333,4,"age1-allQUD","none.wav","[1953, 'No']","8","age1-all"
14,"trial_1",22.9969833333333,4,"age1-allQUD","summa.wav","[1945, 'Yes']","13","age1-all"
15,"trial_1",22.9969833333333,4,"age1-allQUD","four.wav","[2023, 'No']","5","age1-all"
16,"trial_1",22.9969833333333,4,"age1-allQUD","eight.wav","[2704, 'Yes']","8","age1-all"
17,"trial_1",22.9969833333333,4,"age1-allQUD","all.wav","[1679, 'Yes']","13","age1-all"
18,"trial_1",22.9969833333333,4,"age1-allQUD","eight.wav","[1641, 'No']","13","age1-all"
19,"trial_1",22.9969833333333,4,"age1-allQUD","all.wav","[1472, 'No']","2","age1-all"
20,"trial_1",22.9969833333333,4,"age1-allQUD","five.wav","[1781, 'No']","0","age1-all"
21,"trial_1",22.9969833333333,4,"age1-allQUD","eleven.wav","[1878, 'No']","8","age1-all"
22,"trial_1",22.9969833333333,4,"age1-allQUD","summa.wav","[1591, 'Yes']","8","age1-all"
23,"trial_1",22.9969833333333,4,"age1-allQUD","thirteen.wav","[5054, 'No']","11","age1-all"
24,"trial_1",22.9969833333333,4,"age1-allQUD","all.wav","[1398, 'No']","5","age1-all"
25,"trial_1",22.9969833333333,4,"age1-allQUD","two.wav","[1796, 'Yes']","2","age1-all"
26,"trial_1",22.9969833333333,4,"age1-allQUD","all.wav","[1546, 'Yes']","13","age1-all"
27,"trial_1",22.9969833333333,4,"age1-allQUD","summa.wav","[1557, 'No']","13","age1-all"
28,"trial_1",22.9969833333333,4,"age1-allQUD","two.wav","[1723, 'Yes']","2","age1-all"
29,"trial_1",22.9969833333333,4,"age1-allQUD","five.wav","[1730, 'Yes']","5","age1-all"
30,"trial_1",22.9969833333333,4,"age1-allQUD","two.wav","[1732, 'Yes']","2","age1-all"
31,"trial_1",22.9969833333333,4,"age1-allQUD","all.wav","[1608, 'Yes']","13","age1-all"
32,"trial_1",22.9969833333333,4,"age1-allQUD","eleven.wav","[1628, 'No']","0","age1-all"
33,"trial_1",22.9969833333333,4,"age1-allQUD","all.wav","[1394, 'Yes']","13","age1-all"
34,"trial_1",22.9969833333333,4,"age1-allQUD","summa.wav","[1578, 'No']","13","age1-all"
35,"trial_1",22.9969833333333,4,"age1-allQUD","none.wav","[1271, 'Yes']","0","age1-all"
36,"trial_1",22.9969833333333,4,"age1-allQUD","eleven.wav","[4472, 'Yes']","11","age1-all"
37,"trial_1",22.9969833333333,4,"age1-allQUD","eight.wav","[2228, 'Yes']","8","age1-all"
38,"trial_1",22.9969833333333,4,"age1-allQUD","summa.wav","[1584, 'Yes']","5","age1-all"
39,"trial_1",22.9969833333333,4,"age1-allQUD","two.wav","[1570, 'Yes']","2","age1-all"
40,"trial_1",22.9969833333333,4,"age1-allQUD","ten.wav","[1410, 'No']","5","age1-all"
41,"trial_1",22.9969833333333,4,"age1-allQUD","all.wav","[1488, 'No']","0","age1-all"
42,"trial_1",22.9969833333333,4,"age1-allQUD","summa.wav","[1556, 'No']","13","age1-all"
43,"trial_1",22.9969833333333,4,"age1-allQUD","summa.wav","[1592, 'No']","0","age1-all"
44,"trial_1",22.9969833333333,4,"age1-allQUD","none.wav","[1968, 'No']","11","age1-all"
45,"trial_1",22.9969833333333,4,"age1-allQUD","all.wav","[1893, 'No']","11","age1-all"
46,"trial_1",22.9969833333333,4,"age1-allQUD","seven.wav","[1806, 'Yes']","11","age1-all"
47,"comprehension_check_2",22.9969833333333,4,"age1-allQUD","","[0, 'Empty']","","age1-all"
48,"trial_2",22.9969833333333,4,"age1-allQUD","all.wav","[1581, 'No']","8","age1-all"
49,"trial_2",22.9969833333333,4,"age1-allQUD","two.wav","[1652, 'No']","5","age1-all"
50,"trial_2",22.9969833333333,4,"age1-allQUD","summa.wav","[1544, 'No']","0","age1-all"
51,"trial_2",22.9969833333333,4,"age1-allQUD","all.wav","[1686, 'Yes']","13","age1-all"
52,"trial_2",22.9969833333333,4,"age1-allQUD","summa.wav","[1722, 'No']","13","age1-all"
53,"trial_2",22.9969833333333,4,"age1-allQUD","two.wav","[1684, 'Yes']","2","age1-all"
54,"trial_2",22.9969833333333,4,"age1-allQUD","summa.wav","[1573, 'Yes']","2","age1-all"
55,"trial_2",22.9969833333333,4,"age1-allQUD","all.wav","[1688, 'No']","5","age1-all"
56,"trial_2",22.9969833333333,4,"age1-allQUD","summa.wav","[1887, 'No']","13","age1-all"
57,"trial_2",22.9969833333333,4,"age1-allQUD","five.wav","[1815, 'Yes']","5","age1-all"
58,"trial_2",22.9969833333333,4,"age1-allQUD","none.wav","[1626, 'Yes']","0","age1-all"
59,"trial_2",22.9969833333333,4,"age1-allQUD","ten.wav","[2194, 'No']","13","age1-all"
60,"trial_2",22.9969833333333,4,"age1-allQUD","all.wav","[1606, 'Yes']","13","age1-all"
61,"trial_2",22.9969833333333,4,"age1-allQUD","eight.wav","[2550, 'Yes']","8","age1-all"
62,"trial_2",22.9969833333333,4,"age1-allQUD","none.wav","[1733, 'No']","13","age1-all"
63,"trial_2",22.9969833333333,4,"age1-allQUD","three.wav","[1589, 'No']","0","age1-all"
64,"trial_2",22.9969833333333,4,"age1-allQUD","one.wav","[1520, 'No']","11","age1-all"
65,"trial_2",22.9969833333333,4,"age1-allQUD","eight.wav","[1862, 'Yes']","8","age1-all"
66,"trial_2",22.9969833333333,4,"age1-allQUD","all.wav","[1431, 'No']","11","age1-all"
67,"trial_2",22.9969833333333,4,"age1-allQUD","twelve.wav","[2401, 'No']","2","age1-all"
68,"trial_2",22.9969833333333,4,"age1-allQUD","two.wav","[1726, 'No']","8","age1-all"
69,"trial_2",22.9969833333333,4,"age1-allQUD","five.wav","[1786, 'No']","13","age1-all"
70,"trial_2",22.9969833333333,4,"age1-allQUD","eight.wav","[1523, 'Yes']","8","age1-all"
71,"trial_2",22.9969833333333,4,"age1-allQUD","summa.wav","[1805, 'No']","13","age1-all"
72,"trial_2",22.9969833333333,4,"age1-allQUD","nine.wav","[1764, 'No']","5","age1-all"
73,"trial_2",22.9969833333333,4,"age1-allQUD","two.wav","[1849, 'Yes']","2","age1-all"
74,"trial_2",22.9969833333333,4,"age1-allQUD","summa.wav","[1725, 'Yes']","11","age1-all"
75,"trial_2",22.9969833333333,4,"age1-allQUD","all.wav","[1837, 'Yes']","13","age1-all"
76,"trial_2",22.9969833333333,4,"age1-allQUD","eleven.wav","[3862, 'Yes']","11","age1-all"
77,"trial_2",22.9969833333333,4,"age1-allQUD","five.wav","[1839, 'Yes']","5","age1-all"
78,"trial_2",22.9969833333333,4,"age1-allQUD","none.wav","[1754, 'No']","2","age1-all"
79,"trial_2",22.9969833333333,4,"age1-allQUD","all.wav","[1433, 'Yes']","13","age1-all"
80,"trial_2",22.9969833333333,4,"age1-allQUD","summa.wav","[1550, 'No']","13","age1-all"
81,"trial_2",22.9969833333333,4,"age1-allQUD","all.wav","[1446, 'No']","0","age1-all"
82,"trial_2",22.9969833333333,4,"age1-allQUD","summa.wav","[1655, 'No']","0","age1-all"
83,"trial_2",22.9969833333333,4,"age1-allQUD","none.wav","[1606, 'Yes']","0","age1-all"
1,"bot_check",7.58793333333333,5,"age1-allQUD","","[0, 'Sarah']","Sarah","age1-all"
3,"audio_check",7.58793333333333,5,"age1-allQUD","","[0, 'Four']","","age1-all"
4,"comprehension_check_1",7.58793333333333,5,"age1-allQUD","","[0, 'Empty']","","age1-all"
6,"practice_trial",7.58793333333333,5,"age1-allQUD","none.wav","[1699, 'No']","13","age1-all"
7,"practice_trial",7.58793333333333,5,"age1-allQUD","all.wav","[1668, 'Yes']","13","age1-all"
8,"practice_trial",7.58793333333333,5,"age1-allQUD","all.wav","[1219, 'No']","0","age1-all"
9,"practice_trial",7.58793333333333,5,"age1-allQUD","none.wav","[1172, 'Yes']","0","age1-all"
11,"trial_1",7.58793333333333,5,"age1-allQUD","summa.wav","[1636, 'No']","13","age1-all"
12,"trial_1",7.58793333333333,5,"age1-allQUD","five.wav","[1619, 'No']","0","age1-all"
13,"trial_1",7.58793333333333,5,"age1-allQUD","all.wav","[1282, 'Yes']","13","age1-all"
14,"trial_1",7.58793333333333,5,"age1-allQUD","two.wav","[1461, 'Yes']","2","age1-all"
15,"trial_1",7.58793333333333,5,"age1-allQUD","four.wav","[1475, 'No']","5","age1-all"
16,"trial_1",7.58793333333333,5,"age1-allQUD","eleven.wav","[1652, 'No']","8","age1-all"
17,"trial_1",7.58793333333333,5,"age1-allQUD","none.wav","[1060, 'Yes']","0","age1-all"
18,"trial_1",7.58793333333333,5,"age1-allQUD","all.wav","[1031, 'No']","5","age1-all"
19,"trial_1",7.58793333333333,5,"age1-allQUD","thirteen.wav","[3204, 'No']","11","age1-all"
20,"trial_1",7.58793333333333,5,"age1-allQUD","all.wav","[949, 'No']","2","age1-all"
21,"trial_1",7.58793333333333,5,"age1-allQUD","two.wav","[964, 'Yes']","2","age1-all"
22,"trial_1",7.58793333333333,5,"age1-allQUD","summa.wav","[1060, 'No']","0","age1-all"
23,"trial_1",7.58793333333333,5,"age1-allQUD","eight.wav","[1479, 'Yes']","8","age1-all"
24,"trial_1",7.58793333333333,5,"age1-allQUD","none.wav","[1013, 'No']","8","age1-all"
25,"trial_1",7.58793333333333,5,"age1-allQUD","all.wav","[915, 'Yes']","13","age1-all"
26,"trial_1",7.58793333333333,5,"age1-allQUD","summa.wav","[1493, 'Yes']","8","age1-all"
27,"trial_1",7.58793333333333,5,"age1-allQUD","summa.wav","[1635, 'No']","13","age1-all"
28,"trial_1",7.58793333333333,5,"age1-allQUD","eight.wav","[1410, 'No']","13","age1-all"
29,"trial_1",7.58793333333333,5,"age1-allQUD","all.wav","[1155, 'Yes']","0","age1-all"
30,"trial_1",7.58793333333333,5,"age1-allQUD","all.wav","[1109, 'Yes']","13","age1-all"
31,"trial_1",7.58793333333333,5,"age1-allQUD","eleven.wav","[3108, 'No']","11","age1-all"
32,"trial_1",7.58793333333333,5,"age1-allQUD","summa.wav","[1812, 'Yes']","5","age1-all"
33,"trial_1",7.58793333333333,5,"age1-allQUD","two.wav","[1157, 'Yes']","2","age1-all"
34,"trial_1",7.58793333333333,5,"age1-allQUD","eleven.wav","[1077, 'No']","0","age1-all"
35,"trial_1",7.58793333333333,5,"age1-allQUD","summa.wav","[1525, 'No']","13","age1-all"
36,"trial_1",7.58793333333333,5,"age1-allQUD","ten.wav","[1235, 'No']","5","age1-all"
37,"trial_1",7.58793333333333,5,"age1-allQUD","five.wav","[916, 'Yes']","5","age1-all"
38,"trial_1",7.58793333333333,5,"age1-allQUD","all.wav","[1043, 'Yes']","13","age1-all"
39,"trial_1",7.58793333333333,5,"age1-allQUD","none.wav","[1157, 'Yes']","0","age1-all"
40,"trial_1",7.58793333333333,5,"age1-allQUD","two.wav","[1333, 'Yes']","2","age1-all"
41,"trial_1",7.58793333333333,5,"age1-allQUD","none.wav","[1205, 'No']","11","age1-all"
42,"trial_1",7.58793333333333,5,"age1-allQUD","seven.wav","[1635, 'No']","11","age1-all"
43,"trial_1",7.58793333333333,5,"age1-allQUD","all.wav","[1302, 'No']","11","age1-all"
44,"trial_1",7.58793333333333,5,"age1-allQUD","summa.wav","[1445, 'No']","13","age1-all"
45,"trial_1",7.58793333333333,5,"age1-allQUD","summa.wav","[1220, 'No']","0","age1-all"
46,"trial_1",7.58793333333333,5,"age1-allQUD","eight.wav","[1269, 'Yes']","8","age1-all"
47,"comprehension_check_2",7.58793333333333,5,"age1-allQUD","","[0, 'Empty']","","age1-all"
48,"trial_2",7.58793333333333,5,"age1-allQUD","summa.wav","[1459, 'No']","13","age1-all"
49,"trial_2",7.58793333333333,5,"age1-allQUD","summa.wav","[1459, 'No']","0","age1-all"
50,"trial_2",7.58793333333333,5,"age1-allQUD","five.wav","[1140, 'Yes']","5","age1-all"
51,"trial_2",7.58793333333333,5,"age1-allQUD","two.wav","[979, 'Yes']","2","age1-all"
52,"trial_2",7.58793333333333,5,"age1-allQUD","summa.wav","[1331, 'No']","13","age1-all"
53,"trial_2",7.58793333333333,5,"age1-allQUD","all.wav","[915, 'Yes']","13","age1-all"
54,"trial_2",7.58793333333333,5,"age1-allQUD","all.wav","[948, 'No']","5","age1-all"
55,"trial_2",7.58793333333333,5,"age1-allQUD","one.wav","[1126, 'No']","11","age1-all"
56,"trial_2",7.58793333333333,5,"age1-allQUD","eight.wav","[899, 'Yes']","8","age1-all"
57,"trial_2",7.58793333333333,5,"age1-allQUD","three.wav","[932, 'No']","0","age1-all"
58,"trial_2",7.58793333333333,5,"age1-allQUD","none.wav","[1269, 'Yes']","0","age1-all"
59,"trial_2",7.58793333333333,5,"age1-allQUD","summa.wav","[1044, 'Yes']","2","age1-all"
60,"trial_2",7.58793333333333,5,"age1-allQUD","none.wav","[1077, 'No']","13","age1-all"
61,"trial_2",7.58793333333333,5,"age1-allQUD","two.wav","[1349, 'No']","5","age1-all"
62,"trial_2",7.58793333333333,5,"age1-allQUD","eight.wav","[931, 'Yes']","8","age1-all"
63,"trial_2",7.58793333333333,5,"age1-allQUD","all.wav","[1092, 'Yes']","13","age1-all"
64,"trial_2",7.58793333333333,5,"age1-allQUD","all.wav","[1061, 'No']","8","age1-all"
65,"trial_2",7.58793333333333,5,"age1-allQUD","ten.wav","[3221, 'No']","13","age1-all"
66,"trial_2",7.58793333333333,5,"age1-allQUD","all.wav","[1094, 'Yes']","13","age1-all"
67,"trial_2",7.58793333333333,5,"age1-allQUD","twelve.wav","[1413, 'No']","2","age1-all"
68,"trial_2",7.58793333333333,5,"age1-allQUD","all.wav","[1157, 'No']","0","age1-all"
69,"trial_2",7.58793333333333,5,"age1-allQUD","all.wav","[1044, 'No']","11","age1-all"
70,"trial_2",7.58793333333333,5,"age1-allQUD","eleven.wav","[1332, 'Yes']","11","age1-all"
71,"trial_2",7.58793333333333,5,"age1-allQUD","five.wav","[997, 'Yes']","5","age1-all"
72,"trial_2",7.58793333333333,5,"age1-allQUD","none.wav","[1012, 'No']","2","age1-all"
73,"trial_2",7.58793333333333,5,"age1-allQUD","five.wav","[1012, 'No']","13","age1-all"
74,"trial_2",7.58793333333333,5,"age1-allQUD","all.wav","[868, 'Yes']","13","age1-all"
75,"trial_2",7.58793333333333,5,"age1-allQUD","eight.wav","[886, 'Yes']","8","age1-all"
76,"trial_2",7.58793333333333,5,"age1-allQUD","summa.wav","[1428, 'Yes']","11","age1-all"
77,"trial_2",7.58793333333333,5,"age1-allQUD","nine.wav","[1381, 'No']","5","age1-all"
78,"trial_2",7.58793333333333,5,"age1-allQUD","two.wav","[1076, 'Yes']","2","age1-all"
79,"trial_2",7.58793333333333,5,"age1-allQUD","summa.wav","[1396, 'No']","13","age1-all"
80,"trial_2",7.58793333333333,5,"age1-allQUD","none.wav","[2294, 'No']","0","age1-all"
81,"trial_2",7.58793333333333,5,"age1-allQUD","two.wav","[1446, 'No']","8","age1-all"
82,"trial_2",7.58793333333333,5,"age1-allQUD","summa.wav","[1061, 'No']","0","age1-all"
83,"trial_2",7.58793333333333,5,"age1-allQUD","summa.wav","[1205, 'No']","13","age1-all"
1,"bot_check",9.49455,6,"age1-allQUD","","[0, 'Jennifer']","Jennifer","age1-all"
3,"audio_check",9.49455,6,"age1-allQUD","","[0, 'Four']","","age1-all"
4,"comprehension_check_1",9.49455,6,"age1-allQUD","","[0, 'Empty']","","age1-all"
6,"practice_trial",9.49455,6,"age1-allQUD","none.wav","[1681, 'No']","13","age1-all"
7,"practice_trial",9.49455,6,"age1-allQUD","all.wav","[950, 'Yes']","13","age1-all"
8,"practice_trial",9.49455,6,"age1-allQUD","all.wav","[1590, 'No']","0","age1-all"
9,"practice_trial",9.49455,6,"age1-allQUD","none.wav","[3516, 'Yes']","0","age1-all"
11,"trial_1",9.49455,6,"age1-allQUD","thirteen.wav","[5335, 'No']","11","age1-all"
12,"trial_1",9.49455,6,"age1-allQUD","eight.wav","[2606, 'Yes']","8","age1-all"
13,"trial_1",9.49455,6,"age1-allQUD","summa.wav","[2030, 'No']","13","age1-all"
14,"trial_1",9.49455,6,"age1-allQUD","two.wav","[1186, 'Yes']","2","age1-all"
15,"trial_1",9.49455,6,"age1-allQUD","none.wav","[1917, 'Yes']","0","age1-all"
16,"trial_1",9.49455,6,"age1-allQUD","two.wav","[1483, 'Yes']","2","age1-all"
17,"trial_1",9.49455,6,"age1-allQUD","five.wav","[1555, 'No']","0","age1-all"
18,"trial_1",9.49455,6,"age1-allQUD","none.wav","[2427, 'No']","8","age1-all"
19,"trial_1",9.49455,6,"age1-allQUD","all.wav","[1887, 'No']","5","age1-all"
20,"trial_1",9.49455,6,"age1-allQUD","eleven.wav","[3592, 'No']","8","age1-all"
21,"trial_1",9.49455,6,"age1-allQUD","all.wav","[2037, 'Yes']","13","age1-all"
22,"trial_1",9.49455,6,"age1-allQUD","eight.wav","[1474, 'No']","13","age1-all"
23,"trial_1",9.49455,6,"age1-allQUD","summa.wav","[1788, 'Yes']","8","age1-all"
24,"trial_1",9.49455,6,"age1-allQUD","all.wav","[1398, 'No']","2","age1-all"
25,"trial_1",9.49455,6,"age1-allQUD","summa.wav","[1639, 'No']","13","age1-all"
26,"trial_1",9.49455,6,"age1-allQUD","summa.wav","[1597, 'No']","0","age1-all"
27,"trial_1",9.49455,6,"age1-allQUD","all.wav","[1460, 'Yes']","13","age1-all"
28,"trial_1",9.49455,6,"age1-allQUD","four.wav","[3357, 'No']","5","age1-all"
29,"trial_1",9.49455,6,"age1-allQUD","all.wav","[1713, 'Yes']","13","age1-all"
30,"trial_1",9.49455,6,"age1-allQUD","five.wav","[1795, 'Yes']","5","age1-all"
31,"trial_1",9.49455,6,"age1-allQUD","eight.wav","[2739, 'Yes']","8","age1-all"
32,"trial_1",9.49455,6,"age1-allQUD","none.wav","[1677, 'No']","11","age1-all"
33,"trial_1",9.49455,6,"age1-allQUD","two.wav","[1220, 'Yes']","2","age1-all"
34,"trial_1",9.49455,6,"age1-allQUD","eleven.wav","[3623, 'Yes']","11","age1-all"
35,"trial_1",9.49455,6,"age1-allQUD","seven.wav","[2492, 'No']","11","age1-all"
